"cluster","gene","avg_log2FC","pct.1","pct.2","p_val","p_val_adj"
"Subclone_02","MBD4",0.571979847731122,0.360410830999066,0.165930831493745,1.22490421468183e-44,1.62131596913545e-44
"Subclone_02","KLHL23",0.62561626583046,0.300653594771242,0.127115526122149,1.26813375598915e-44,1.67742560316024e-44
"Subclone_02","THBS3",0.731536121698596,0.213818860877684,0.07560706401766,1.32563412458883e-44,1.75232534644921e-44
"Subclone_02","ZNF33A",0.561780751479722,0.333333333333333,0.147167034584253,1.33199858837596e-44,1.75957541397088e-44
"Subclone_02","AC008771.1",0.646606431268184,0.274509803921569,0.112030905077263,1.39416318308802e-44,1.84047944962115e-44
"Subclone_02","GSTM4",0.623581862615089,0.26984126984127,0.107064017660044,1.45302425926681e-44,1.91691854784539e-44
"Subclone_02","SLC10A3",0.677041766100783,0.295051353874883,0.126563649742458,1.53341191631565e-44,2.02163733199163e-44
"Subclone_02","LINC00240",0.615646592168928,0.199813258636788,0.0658572479764533,1.60230138557473e-44,2.11106901920254e-44
"Subclone_02","LENG8",0.661498422999807,0.320261437908497,0.142016188373804,1.60735961926442e-44,2.11633919587152e-44
"Subclone_02","IL13RA1",0.684626314605398,0.249299719887955,0.0967623252391464,1.65664909232097e-44,2.17852328008022e-44
"Subclone_02","JMJD8",0.655687008595101,0.326797385620915,0.147167034584253,1.65676695450101e-44,2.17852328008022e-44
"Subclone_02","FASTKD2",0.672234211529941,0.298786181139122,0.129139072847682,1.88806537871767e-44,2.48103203510863e-44
"Subclone_02","PTH2R",0.669750134852107,0.208216619981326,0.0715599705665931,2.14219962170347e-44,2.81313147958434e-44
"Subclone_02","DCBLD2",0.636161432783103,0.266106442577031,0.105592347314202,2.2330054730593e-44,2.93045337671824e-44
"Subclone_02","ARHGEF5",0.625585658338042,0.277310924369748,0.113318616629875,2.43108106765065e-44,3.18830303954183e-44
"Subclone_02","ZNF326",0.625857532063286,0.318394024276377,0.140544518027962,2.73243969854088e-44,3.58117915929343e-44
"Subclone_02","NBPF26",0.677938558595129,0.2296918767507,0.0849889624724062,2.95989871808055e-44,3.87675012191296e-44
"Subclone_02","METTL18",0.629662517283003,0.235294117647059,0.0870125091979397,3.09194329065594e-44,4.04704619195804e-44
"Subclone_02","SHROOM3",0.598732669717632,0.144724556489262,0.0378955114054452,3.14498084704427e-44,4.11377481627766e-44
"Subclone_02","ZCCHC3",0.617456689587479,0.278244631185808,0.113318616629875,3.1513416066293e-44,4.11940079297948e-44
"Subclone_02","USP21",0.638129769506087,0.261437908496732,0.103200883002208,3.17446561618561e-44,4.14691785262653e-44
"Subclone_02","ZBTB20",0.605829442506355,0.30812324929972,0.131530537159676,3.34720468229351e-44,4.36971890638839e-44
"Subclone_02","RAB6B",0.561894177772849,0.394957983193277,0.189661515820456,3.38950807857168e-44,4.42205881092196e-44
"Subclone_02","ATP7A",0.648641802035557,0.159663865546218,0.0454378219278882,3.40809150996448e-44,4.44340483698106e-44
"Subclone_02","SESN3",0.613795143552661,0.279178338001867,0.112766740250184,3.5418802596496e-44,4.61482769986918e-44
"Subclone_02","TSTD3",0.643237381507218,0.174603174603175,0.0531640912435614,4.03326061669288e-44,5.25164142798552e-44
"Subclone_02","PHLDA2",0.763422042560124,0.275443510737628,0.112582781456954,4.05142484510909e-44,5.27186056617968e-44
"Subclone_02","ZNF148",0.564725938803078,0.38655462184874,0.18616629874908,4.23871007899581e-44,5.51197669570327e-44
"Subclone_02","CLPX",0.588835648377038,0.321195144724557,0.140544518027962,4.33209935913694e-44,5.62975875131506e-44
"Subclone_02","GATA6-AS1",0.690231142782744,0.170868347338936,0.0515084621044886,4.96326643648445e-44,6.44580056686292e-44
"Subclone_02","CCDC14",0.673961183304044,0.26797385620915,0.108535688005887,5.16203615617443e-44,6.69959267511282e-44
"Subclone_02","MPP5",0.613091340973457,0.237161531279178,0.0890360559234731,5.74058160695289e-44,7.44563113742269e-44
"Subclone_02","BHLHE40",0.603836085852757,0.535947712418301,0.298197203826343,5.87105489724176e-44,7.60992209623041e-44
"Subclone_02","MICU3",0.645060784559585,0.166199813258637,0.0485651214128035,6.14954010354483e-44,7.96572552272646e-44
"Subclone_02","ALDH5A1",0.638743083923504,0.216619981325864,0.0767108167770419,6.22908690632064e-44,8.06354292080341e-44
"Subclone_02","C6orf89",0.662408721043,0.338001867413632,0.15673289183223,6.78445308762491e-44,8.77678277829872e-44
"Subclone_02","TRIM17",0.668512259242882,0.127917833800187,0.0303532008830022,6.97932545826924e-44,9.02304519491822e-44
"Subclone_02","KCNK1",0.675462246407986,0.183940242763772,0.0590507726269316,7.24074032422192e-44,9.35496165920144e-44
"Subclone_02","TTC30B",0.621438834201068,0.244631185807656,0.0927152317880795,7.2567217576795e-44,9.36955682076114e-44
"Subclone_02","ZDHHC4",0.573700355923779,0.326797385620915,0.146615158204562,7.35403838841742e-44,9.48908179150635e-44
"Subclone_02","UBR5",0.656192336639495,0.300653594771242,0.131346578366446,7.73034258568598e-44,9.96820449475948e-44
"Subclone_02","MIA",0.692544176963228,0.122315592903828,0.0277777777777778,7.76040737187417e-44,1.00005249637554e-43
"Subclone_02","UBE2Q1",0.628970694668266,0.316526610644258,0.13944076526858,7.94511986354651e-44,1.02319637650309e-43
"Subclone_02","TMEM115",0.655189590656374,0.30718954248366,0.13392200147167,8.06013286410923e-44,1.037340136951e-43
"Subclone_02","TCIRG1",0.669445236490349,0.348272642390289,0.163539367181751,8.68955147750165e-44,1.11762719967867e-43
"Subclone_02","SMG7",0.605123331670869,0.329598506069094,0.147718910963944,9.40260311549939e-44,1.20778460057796e-43
"Subclone_02","B4GALT3",0.566111348698881,0.325863678804855,0.143671817512877,9.40067905142564e-44,1.20778460057796e-43
"Subclone_02","PRPF3",0.669374073455769,0.264239028944911,0.107247976453274,9.43531316284746e-44,1.21120836493549e-43
"Subclone_02","DUSP12",0.58148660146282,0.378151260504202,0.181199411331862,9.51534561345132e-44,1.22069860339337e-43
"Subclone_02","PKP4",0.573879147137346,0.293183940242764,0.12233259749816,9.81080769205672e-44,1.25779585795599e-43
"Subclone_02","G0S2",0.598398679595499,0.323996265172736,0.139992641648271,1.01717189842946e-43,1.30323113187631e-43
"Subclone_02","ABCB7",0.661997269212258,0.253034547152194,0.0993377483443709,1.16097373834031e-43,1.48593324732319e-43
"Subclone_02","LRP5",0.647060350761711,0.221288515406162,0.0798381162619573,1.16125683278307e-43,1.48593324732319e-43
"Subclone_02","TOR1AIP2",0.602466545155466,0.338935574229692,0.153973509933775,1.26457750307238e-43,1.61710678142248e-43
"Subclone_02","DAG1",0.688448043857626,0.247432306255836,0.0971302428256071,1.32105010245746e-43,1.68824294243764e-43
"Subclone_02","PPP1R9A",0.697867425136565,0.221288515406162,0.0807579102281089,1.46751004113322e-43,1.87421461191982e-43
"Subclone_02","BTBD7",0.61902790293289,0.239028944911298,0.0899558498896247,1.66191930315385e-43,2.12114780236611e-43
"Subclone_02","MRGBP",0.571940816515698,0.366946778711485,0.173105224429728,1.78844039033758e-43,2.28117396726732e-43
"Subclone_02","PCDH7",0.735274153421974,0.285714285714286,0.122884473877851,2.41679617125224e-43,3.0806834560258e-43
"Subclone_02","TNRC18",0.704065763883373,0.283846872082166,0.120860927152318,2.43765549169125e-43,3.10529361998885e-43
"Subclone_02","HMGN5",0.593225841009663,0.213818860877684,0.0748712288447388,2.59612879568501e-43,3.30506530322726e-43
"Subclone_02","DIPK2A",0.654544924440475,0.300653594771242,0.130610743193525,2.61202662564618e-43,3.3231890911529e-43
"Subclone_02","ASXL1",0.612906613793611,0.417366946778712,0.211000735835173,2.64261571814668e-43,3.35996912669636e-43
"Subclone_02","FLRT3",0.624680893338359,0.111111111111111,0.0233627667402502,2.64676203713798e-43,3.36310296967977e-43
"Subclone_02","CSAD",0.683878121841704,0.179271708683473,0.0570272259013981,2.80189797394593e-43,3.55796568120119e-43
"Subclone_02","MLXIPL",0.634578663959949,0.128851540616246,0.0310890360559235,3.55941163098146e-43,4.51701983627089e-43
"Subclone_02","TSPYL4",0.614226884008625,0.245564892623716,0.0940029433406917,3.618607235509e-43,4.58922921434242e-43
"Subclone_02","DTX4",0.625877320572675,0.177404295051354,0.0553715967623252,3.68146661455782e-43,4.66599063949026e-43
"Subclone_02","PLEKHA3",0.560258577543788,0.404295051353875,0.199595290654893,3.89830109868563e-43,4.93768346888617e-43
"Subclone_02","PPIC",0.567574854883731,0.459383753501401,0.237306843267108,3.91182829363258e-43,4.95168138434504e-43
"Subclone_02","SAMD12",0.664339398275938,0.23155929038282,0.0864606328182487,3.92239003610972e-43,4.96191022910781e-43
"Subclone_02","SORT1",0.621540468379045,0.252100840336134,0.0987858719646799,3.95113212088092e-43,4.99195466946421e-43
"Subclone_02","SMARCA2",0.577320875147092,0.401493930905696,0.196284032376748,3.9492490457207e-43,4.99195466946421e-43
"Subclone_02","SERINC5",0.629355820594742,0.343604108309991,0.160412067696836,4.20348814953782e-43,5.30743453224473e-43
"Subclone_02","DCDC2",0.631292297185272,0.15499533146592,0.043598233995585,5.42027566411817e-43,6.83946456040147e-43
"Subclone_02","LINC01003",0.590651134488184,0.252100840336134,0.0986019131714496,5.9684756438606e-43,7.52645100108524e-43
"Subclone_02","PAXIP1-AS1",0.594342896870094,0.295985060690943,0.126931567328918,6.12349822456509e-43,7.71707400701334e-43
"Subclone_02","NUDT4",0.577819412577389,0.374416433239963,0.178991905813098,6.45029165886919e-43,8.12379302124584e-43
"Subclone_02","AC242426.2",0.622431608765231,0.168067226890756,0.050588668138337,7.33809505997295e-43,9.23611713023656e-43
"Subclone_02","ST7L",0.649477842579882,0.245564892623716,0.0960264900662252,7.38235747295907e-43,9.28598424271581e-43
"Subclone_02","TTC14",0.667460281264101,0.23062558356676,0.0864606328182487,7.74417227711975e-43,9.73497457840321e-43
"Subclone_02","SOX9-AS1",0.610838717310293,0.146591970121382,0.039551140544518,7.79085544869775e-43,9.78750684509767e-43
"Subclone_02","CLK4",0.584194291319205,0.224089635854342,0.0814937454010302,8.44064589976495e-43,1.05971699934274e-42
"Subclone_02","MTAP",0.57348541351485,0.367880485527544,0.175680647534952,8.51920685271783e-43,1.0689092663385e-42
"Subclone_02","DHX29",0.572861380656021,0.404295051353875,0.202354672553348,8.69529682380952e-43,1.0903193509479e-42
"Subclone_02","ZNF703",0.593722625457396,0.264239028944911,0.105776306107432,9.82496887855606e-43,1.23119910758848e-42
"Subclone_02","SIN3A",0.605088573152204,0.240896358543417,0.0921633554083885,1.06918409961247e-42,1.33899073213835e-42
"Subclone_02","DHCR24",0.656970219586005,0.315592903828198,0.142016188373804,1.25249985428804e-42,1.56758429823284e-42
"Subclone_02","USP7",0.580531442675934,0.282913165266106,0.117733627667403,1.31242468984092e-42,1.64155683532323e-42
"Subclone_02","URGCP",0.630371267040204,0.225023342670401,0.0829654157468727,1.43444159439883e-42,1.79305199299854e-42
"Subclone_02","GABRE",0.594569430069694,0.11391223155929,0.0248344370860927,1.52012819629045e-42,1.89897338699619e-42
"Subclone_02","ZCCHC8",0.625551149690751,0.30812324929972,0.136681383370125,1.57321611642867e-42,1.96406506420558e-42
"Subclone_02","MIR4458HG",0.644056731008885,0.208216619981326,0.0739514348785872,1.61993111846838e-42,2.02112429004164e-42
"Subclone_02","EPB41L5",0.645475601404301,0.178338001867414,0.0566593083149375,1.62463572731219e-42,2.02573033330697e-42
"Subclone_02","NR1D2",0.615322842671921,0.267040149393091,0.109271523178808,1.65190425272072e-42,2.05844766694171e-42
"Subclone_02","AL009176.1",0.63770878608127,0.128851540616246,0.0316409124356144,1.68192443370957e-42,2.09455097597705e-42
"Subclone_02","ETV4",0.635935767545894,0.30812324929972,0.135945548197204,1.73910339982272e-42,2.16440995621993e-42
"Subclone_02","INTS3",0.664326255336851,0.262371615312792,0.106696100073584,1.75827440258758e-42,2.18554928848673e-42
"Subclone_02","ZFP64",0.592622433959858,0.226890756302521,0.0838852097130243,1.75812083759831e-42,2.18554928848673e-42
"Subclone_02","SDHA",0.568513020015835,0.410830999066293,0.206217807211185,2.35188399981088e-42,2.92159503082097e-42
"Subclone_02","PRSS33",0.802640251524324,0.100840336134454,0.0194996320824135,2.48372702826578e-42,3.08345999784703e-42
"Subclone_02","NUTM2B-AS1",0.587522010986435,0.371615312791783,0.179175864606328,2.54887812441474e-42,3.16237980696618e-42
"Subclone_02","ANKRD10",0.575105642256075,0.38655462184874,0.190213392200147,2.67983275359407e-42,3.32279324686184e-42
"Subclone_02","NIFK-AS1",0.613535385850365,0.202614379084967,0.0697203826342899,2.68609814136342e-42,3.32849831643547e-42
"Subclone_02","ING5",0.651013734851786,0.278244631185808,0.117549668874172,2.90949656595902e-42,3.60309172254987e-42
"Subclone_02","ZC3H6",0.593885068864846,0.258636788048553,0.103384841795438,3.03325665820752e-42,3.75403051758356e-42
"Subclone_02","BX664615.2",0.575061993164297,0.166199813258637,0.0500367917586461,3.15946939579889e-42,3.90781619764859e-42
"Subclone_02","GALNT4",0.618334251473851,0.1531279178338,0.0437821927888153,3.80453620546274e-42,4.70276416002811e-42
"Subclone_02","KDM6A",0.621813811605165,0.248366013071895,0.0974981604120677,3.93434177439265e-42,4.86021219813792e-42
"Subclone_02","TMEM192",0.660780676864502,0.244631185807656,0.0967623252391464,4.16469573959172e-42,5.14159967850829e-42
"Subclone_02","GIGYF2",0.615459318506102,0.261437908496732,0.107247976453274,4.33927652948714e-42,5.35382668659733e-42
"Subclone_02","RNF146",0.573067145003519,0.323062558356676,0.145879323031641,4.42397462781066e-42,5.45496254970488e-42
"Subclone_02","FBXO17",0.605758030740396,0.155929038281979,0.0448859455481972,4.46326014219239e-42,5.50001249808058e-42
"Subclone_02","HIST1H2BG",0.666003630186502,0.15406162464986,0.0441501103752759,4.50709485625097e-42,5.55060942888051e-42
"Subclone_02","AL050341.2",0.621684631071858,0.252100840336134,0.100441501103753,4.66249511488303e-42,5.73845552600988e-42
"Subclone_02","CASC4",0.612259668872525,0.30812324929972,0.136681383370125,4.9241295775841e-42,6.05673994782792e-42
"Subclone_02","PHOSPHO2",0.560658831966493,0.285714285714286,0.120676968359088,5.0871505635149e-42,6.25341187893657e-42
"Subclone_02","SNHG21",0.614654363498647,0.15499533146592,0.0447019867549669,5.56529250364977e-42,6.83696867770242e-42
"Subclone_02","TBC1D24",0.586919274236323,0.117647058823529,0.0268579838116262,5.9017706153214e-42,7.24588166399189e-42
"Subclone_02","KPNA5",0.600121091670184,0.197945845004669,0.0675128771155261,6.08190854451857e-42,7.46246447180193e-42
"Subclone_02","COL27A1",0.641041502791162,0.137254901960784,0.0362398822663723,6.24156742839906e-42,7.65366944009695e-42
"Subclone_02","TASOR",0.579769724777751,0.352941176470588,0.165930831493745,7.4916670078043e-42,9.18096447034841e-42
"Subclone_02","TMEM130",0.603877604071726,0.101774042950514,0.0200515084621045,8.20400792800459e-42,1.00477745597117e-41
"Subclone_02","BBS1",0.611035150901963,0.2296918767507,0.086644591611479,8.26677054336666e-42,1.01184461975112e-41
"Subclone_02","VPS45",0.64551914176377,0.248366013071895,0.0984179543782193,9.60256214176192e-42,1.17462533844183e-41
"Subclone_02","SYT17",0.602675107883935,0.178338001867414,0.0572111846946284,1.06781026605536e-41,1.30539152329507e-41
"Subclone_02","FAM76B",0.606917988803597,0.243697478991597,0.0949227373068433,1.12216510987836e-41,1.37100196686421e-41
"Subclone_02","AC093627.4",0.574630633363971,0.140056022408964,0.0375275938189845,1.14116073993293e-41,1.39335865681676e-41
"Subclone_02","SYS1",0.591811071681796,0.338001867413632,0.158204562178072,1.19137184152998e-41,1.45377894024403e-41
"Subclone_02","ANK3",0.645645318446384,0.197012138188609,0.0680647534952171,1.20886209545317e-41,1.47422206762581e-41
"Subclone_02","UCA1",0.766619054354467,0.219421101774043,0.0813097866077998,1.21108434582413e-41,1.47603210947487e-41
"Subclone_02","CD200",0.644743772039948,0.338001867413632,0.157284768211921,1.24030616467044e-41,1.51072614454378e-41
"Subclone_02","B3GALNT2",0.695479153994568,0.233426704014939,0.0903237674760854,1.38804973984946e-41,1.6896527569683e-41
"Subclone_02","TMEM185B",0.63474879222745,0.252100840336134,0.101913171449595,1.51897876810156e-41,1.84733643555392e-41
"Subclone_02","UPK3BL2",0.565873762471293,0.106442577030812,0.0222590139808683,1.5194342182431e-41,1.84733643555392e-41
"Subclone_02","MAL",0.622838190821917,0.213818860877684,0.0767108167770419,1.77441523084898e-41,2.15603308730131e-41
"Subclone_02","AC245407.2",0.589558874375862,0.320261437908497,0.144039735099338,1.85637651656202e-41,2.2542519933965e-41
"Subclone_02","EPN3",0.584357638658538,0.159663865546218,0.0472774098601913,1.92168725942818e-41,2.33214473231576e-41
"Subclone_02","RASSF10",0.593101674426948,0.125116713352007,0.0303532008830022,1.98736805603232e-41,2.41039182053647e-41
"Subclone_02","DCAF16",0.631597592280966,0.264239028944911,0.109087564385578,2.1243256367247e-41,2.57494016572691e-41
"Subclone_02","ZNF496",0.627641627239429,0.2296918767507,0.0870125091979397,2.35332618536622e-41,2.85078883751207e-41
"Subclone_02","ZNF75A",0.649820560002841,0.189542483660131,0.0638337012509198,2.47146482116856e-41,2.99208816122102e-41
"Subclone_02","ZNF426",0.627615966871469,0.227824463118581,0.0862766740250184,2.57056292465878e-41,3.11017897720361e-41
"Subclone_02","TFF2",0.592441466964703,0.140989729225023,0.0377115526122149,3.16034050193005e-41,3.82145163474008e-41
"Subclone_02","CLCN3",0.622397960239178,0.26890756302521,0.113318616629875,3.32963760582293e-41,4.02373124570746e-41
"Subclone_02","ULK3",0.64868466590431,0.255835667600373,0.10485651214128,4.55711826377956e-41,5.50376601905744e-41
"Subclone_02","TMEM41A",0.62243519886698,0.239028944911298,0.093635025754231,4.65167306093959e-41,5.61457219184018e-41
"Subclone_02","SNHG12",0.58830618542807,0.351073762838469,0.166114790286976,4.79282166677609e-41,5.78144953772749e-41
"Subclone_02","GGT6",0.576514786045734,0.109243697478992,0.0239146431199411,5.11466864007084e-41,6.16596581081476e-41
"Subclone_02","CMTM6",0.597272502485391,0.394024276377218,0.197019867549669,5.1499397463841e-41,6.20474668239048e-41
"Subclone_02","PM20D2",0.605689931795538,0.278244631185808,0.118469462840324,5.65915008586109e-41,6.8141482069369e-41
"Subclone_02","SLC16A1-AS1",0.68867925322877,0.19047619047619,0.065673289183223,5.74784392593856e-41,6.91677969427023e-41
"Subclone_02","ZNF131",0.581415219217414,0.294117647058824,0.128403237674761,5.78679238269652e-41,6.95946167492065e-41
"Subclone_02","AGO3",0.637661077481468,0.241830065359477,0.0952906548933039,6.1923534759683e-41,7.44273254323112e-41
"Subclone_02","DNAJC10",0.663582910112445,0.304388422035481,0.138153053715968,6.34147559112736e-41,7.61738809745028e-41
"Subclone_02","AC021504.1",0.585562950063212,0.107376283846872,0.0229948491537896,6.49812559054706e-41,7.8008710570793e-41
"Subclone_02","SLC29A2",0.623525242955714,0.160597572362278,0.0487490802060338,6.52667261000984e-41,7.83044104380304e-41
"Subclone_02","CKB",0.567467361403983,0.438842203548086,0.225349521707138,6.992080239851e-41,8.38378925641607e-41
"Subclone_02","KIF21A",0.615688740989824,0.242763772175537,0.0956585724797645,7.4204852826342e-41,8.89213335246759e-41
"Subclone_02","AC093157.1",0.605114180381129,0.23249299719888,0.0892200147167035,7.50796739116665e-41,8.99157771397203e-41
"Subclone_02","AC069277.1",0.63761623113988,0.143790849673203,0.040103016924209,7.81112027512447e-41,9.34903683437997e-41
"Subclone_02","BIRC2",0.565767099452854,0.335200746965453,0.15673289183223,8.09019310212135e-41,9.67726447622171e-41
"Subclone_02","MACROD2",0.596276499728114,0.209150326797386,0.0754231052244297,8.25917195103863e-41,9.8734870903032e-41
"Subclone_02","ADGRG1",0.666411905238667,0.225957049486461,0.0855408388520971,8.46438318037915e-41,1.0112763656367e-40
"Subclone_02","GPRC5C",0.637414097099032,0.201680672268908,0.0711920529801325,1.03875243062254e-40,1.24030140969856e-40
"Subclone_02","NBPF12",0.603829341339086,0.160597572362278,0.0489330389992642,1.17666058882151e-40,1.40412958093259e-40
"Subclone_02","SYT12",0.604662828145127,0.11484593837535,0.0264900662251656,1.25991395498313e-40,1.50258074535853e-40
"Subclone_02","DERL1",0.581347998451116,0.348272642390289,0.165930831493745,1.4984725022507e-40,1.7860220527422e-40
"Subclone_02","ZNF670",0.628071728965359,0.19327731092437,0.0669610007358352,1.64097062642749e-40,1.95469997192077e-40
"Subclone_02","PDE4DIP",0.574214578539299,0.288515406162465,0.124724061810155,1.92006991490234e-40,2.28579751774089e-40
"Subclone_02","SLC35F5",0.581389961419721,0.271708683473389,0.114790286975717,1.94189298395764e-40,2.31040212249571e-40
"Subclone_02","CFL2",0.569391231573238,0.316526610644258,0.143303899926416,1.98148102610999e-40,2.35610110120094e-40
"Subclone_02","CEP295",0.638152379412868,0.225957049486461,0.0862766740250184,2.00352786531867e-40,2.38090061238107e-40
"Subclone_02","NCOA2",0.60250067607182,0.23155929038282,0.0892200147167035,2.01597255431168e-40,2.39426669158157e-40
"Subclone_02","ELMO3",0.608904970765658,0.23062558356676,0.0892200147167035,2.21420677202947e-40,2.6281386018154e-40
"Subclone_02","KCNN4",0.696972078606113,0.201680672268908,0.072663723325975,2.43775497921602e-40,2.89176154118152e-40
"Subclone_02","RBM5",0.592817114620614,0.299719887955182,0.133370125091979,2.7491855039792e-40,3.25925963720119e-40
"Subclone_02","AL583808.1",0.652006734306952,0.128851540616246,0.0332965415746873,2.95999383878625e-40,3.50710170472305e-40
"Subclone_02","PTGES",0.621713069243177,0.150326797385621,0.0437821927888153,3.05687251973497e-40,3.61974247452335e-40
"Subclone_02","FMR1",0.578965008569158,0.321195144724557,0.146983075791023,3.2514009379102e-40,3.84781176084048e-40
"Subclone_02","PRKAA2",0.584643741684385,0.137254901960784,0.0371596762325239,3.98221828022046e-40,4.70989743373207e-40
"Subclone_02","SFSWAP",0.629063533222412,0.323062558356676,0.151582045621781,4.25353842909613e-40,5.02782320224129e-40
"Subclone_02","COG2",0.584003152310613,0.255835667600373,0.105224429727741,4.29466824425361e-40,5.07344151713361e-40
"Subclone_02","DDX10",0.6619815901253,0.217553688141923,0.0829654157468727,4.38569410076553e-40,5.17791511306438e-40
"Subclone_02","TMEM39A",0.597636209429563,0.224089635854342,0.0857247976453274,5.56018943970943e-40,6.56069550408192e-40
"Subclone_02","CDC42BPA",0.628425112725282,0.310924369747899,0.143119941133186,5.74733003935864e-40,6.77751183886632e-40
"Subclone_02","PCP4",0.630624380038196,0.223155929038282,0.0835172921265637,5.75986544347024e-40,6.78829162459662e-40
"Subclone_02","AKAP1",0.64770637312163,0.183006535947712,0.0621780721118469,5.9611887576472e-40,7.02142374281177e-40
"Subclone_02","RNF39",0.62084629877117,0.250233426704015,0.100993377483444,6.4084908789272e-40,7.5438385861415e-40
"Subclone_02","GALT",0.569840202552065,0.293183940242764,0.129323031640912,6.71274848788497e-40,7.89735116221762e-40
"Subclone_02","BBS5",0.612622392137457,0.203548085901027,0.0732155997056659,7.06286527892697e-40,8.30436834676892e-40
"Subclone_02","NAB2",0.597989209207234,0.256769374416433,0.105592347314202,8.78375160244554e-40,1.03216822590429e-39
"Subclone_02","LGR4",0.668279614671734,0.169934640522876,0.0548197203826343,8.98800129047886e-40,1.05554918267514e-39
"Subclone_02","TMEM234",0.702133856184506,0.234360410830999,0.0940029433406917,9.52272309298775e-40,1.1176905038718e-39
"Subclone_02","TMX2",0.605025479023819,0.320261437908497,0.149558498896247,1.0011904311141e-39,1.17441692799308e-39
"Subclone_02","PEMT",0.572974582250196,0.337068160597572,0.160596026490066,1.01693694980756e-39,1.1921886867615e-39
"Subclone_02","KLC4",0.598739316982203,0.155929038281979,0.047093451066961,1.1407677931532e-39,1.33657620756087e-39
"Subclone_02","BTN2A1",0.616706440385088,0.225957049486461,0.0870125091979397,1.16420779655792e-39,1.36324097957602e-39
"Subclone_02","C1QTNF4",0.604044226107874,0.245564892623716,0.098233995584989,1.1677198884933e-39,1.36655340958841e-39
"Subclone_02","PCNX4",0.660952546096037,0.261437908496732,0.109639440765269,1.17842338061157e-39,1.37827295977961e-39
"Subclone_02","VIRMA",0.586833923142154,0.252100840336134,0.103200883002208,1.18143597118673e-39,1.38098886170278e-39
"Subclone_02","AGO2",0.612679413728321,0.295051353874883,0.132634289919058,1.2777203375809e-39,1.49266394577208e-39
"Subclone_02","MST1",0.628375218256958,0.162464985994398,0.050588668138337,1.4374400095022e-39,1.67827204845558e-39
"Subclone_02","SLC38A1",0.600868827566508,0.292250233426704,0.130610743193525,1.75709937460643e-39,2.05029098553842e-39
"Subclone_02","TSC2",0.611531877406567,0.260504201680672,0.109455481972038,1.76282550267575e-39,2.05577318096298e-39
"Subclone_02","SOWAHC",0.599621385839185,0.164332399626517,0.0520603384841795,1.77503632743074e-39,2.06880690842744e-39
"Subclone_02","SLC39A6",0.660874816098264,0.249299719887955,0.102832965415747,1.84928050161473e-39,2.15408328667995e-39
"Subclone_02","RBM6",0.598634307083123,0.328664799253035,0.155261221486387,1.94464363741237e-39,2.26384591084094e-39
"Subclone_02","MOGS",0.634488491447995,0.278244631185808,0.122516556291391,1.95281856576941e-39,2.2720402161366e-39
"Subclone_02","PDF",0.581617959964835,0.325863678804855,0.152685798381163,2.11099096600932e-39,2.45464065815038e-39
"Subclone_02","TMEM50B",0.598279763892552,0.289449112978525,0.129139072847682,2.20855323377913e-39,2.56659295035343e-39
"Subclone_02","MED17",0.617684697620669,0.280112044817927,0.12214863870493,2.25311499262988e-39,2.61685829573737e-39
"Subclone_02","ITSN1",0.633322979722136,0.23249299719888,0.0921633554083885,2.50777030540442e-39,2.91093477121813e-39
"Subclone_02","DDIT4L",0.586273473109485,0.124183006535948,0.0312729948491538,2.57342003755682e-39,2.98540607605199e-39
"Subclone_02","MINCR",0.574418995045213,0.203548085901027,0.0739514348785872,2.61590804302821e-39,3.03293686148199e-39
"Subclone_02","SLC1A3",0.643164351496327,0.167133520074697,0.0533480500367918,2.65732798615636e-39,3.07917495498999e-39
"Subclone_02","CDK10",0.576399078833183,0.342670401493931,0.164091243561442,2.66674286692825e-39,3.08829515567834e-39
"Subclone_02","FOLR3",0.587887832254351,0.187675070028011,0.0642016188373804,2.81450355663137e-39,3.25752726461964e-39
"Subclone_02","SLC30A1",0.634933613290856,0.3062558356676,0.140176600441501,2.97068429361983e-39,3.43630340499691e-39
"Subclone_02","COG8",0.564202164408667,0.259570494864613,0.108535688005887,3.95547959117453e-39,4.57280877592431e-39
"Subclone_02","ATP6V1H",0.563503295960301,0.370681605975724,0.183958793230316,3.96730304112744e-39,4.5838278926949e-39
"Subclone_02","ARMCX1",0.615911278397091,0.234360410830999,0.0938189845474614,4.02814824809784e-39,4.65144139503215e-39
"Subclone_02","STRA6",0.597062289846285,0.123249299719888,0.0314569536423841,4.68001185670623e-39,5.40105234472733e-39
"Subclone_02","TAF1",0.608311255710805,0.198879551820728,0.072111846946284,4.83964380735724e-39,5.58205744793223e-39
"Subclone_02","PRSS2",0.611291614994276,0.233426704014939,0.0916114790286976,4.93939150624727e-39,5.6938230619565e-39
"Subclone_02","ZFC3H1",0.580853023578944,0.266106442577031,0.112398822663723,5.00600985687746e-39,5.76729246184039e-39
"Subclone_02","ZNF605",0.569829831918298,0.2296918767507,0.0894039735099338,5.12970578470227e-39,5.90639698871879e-39
"Subclone_02","ENOSF1",0.612199760167634,0.294117647058824,0.131714495952907,5.36028423162684e-39,6.16833628495609e-39
"Subclone_02","HSD17B1",0.561639023304094,0.323062558356676,0.15121412803532,5.56086444425713e-39,6.39547377142856e-39
"Subclone_02","RGP1",0.641689995814658,0.226890756302521,0.0890360559234731,5.72549211937391e-39,6.58102542456772e-39
