"","Smooth_muscle_cells","CNV_Subclone_01","T_NK_¦Ã¦ÄT","Macrophages","T_NK_CD4+ T effector","T_NK_CD8+ T cytotoxic","Myeloid_Macro-LYVE1","Myeloid_Macro-THBS1","T_NK_Th17","T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-TIMD4","T_NK_CD4+ T naive","T cells","B_Bn_TCL1A","CNV_Subclone_02","T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","T_NK_CD8+ T resident memory","CNV_Subclone_04","Myeloid_Macro-M2-like","Myeloid_Macro-MCEMP1","Myeloid_Proliferating Myeloid","Myeloid_Monocyte-like","Myeloid_Macro-C3/CX3CR1","T_NK_MAIT","B cells","B_Classical-Bm_TXNIP","T_NK_CD56bright regulatory","Myeloid_cDC2","T_NK_CD4+ T regulatory","Myeloid_Interferon-Responsive Myeloid","Myeloid_cDC2-like","B_PC_IGHG","Monocytes","Myeloid_cDC1","T_NK_CD8+ T CXCL13","DC","B_Bm_stress-response","CNV_Subclone_05","Myeloid_mDC_LAMP3","NK cells","B_Early-PC_MS4A1low"
"RXFP1",0.00174286097332082,0.00693188667872212,0,0.000424268137462877,0,0,0,0,0,0,0,0,0,0,0,0.000933706816059757,0,0.000978473581213307,0,0,0.000999000999000999,0,0,0.00224215246636771,0,0,0,0.00151745068285281,0,0,0.0035778175313059,0,0.00239808153477218,0,0,0,0,0,0,0,0,0,0,0
"RXFP4",0.000536264914867945,0.000301386377335744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280112044817927,0,0,0,0,0.004995004995005,0,0,0,0,0,0,0.00151745068285281,0,0,0,0,0,0,0.00355871886120996,0,0.004149377593361,0,0,0,0.0104166666666667,0,0,0
"RXRA",0.101220002681325,0.0391802290536468,0.0198260869565217,0.172252863809928,0.0144600090375056,0.0131771595900439,0.287762416794675,0.255885997521685,0.0109965635738832,0.00720461095100865,0.11783189316575,0.360628618693135,0.00584307178631052,0.0244725738396624,0.00591715976331361,0.0681605975723623,0.026948989412897,0.144814090019569,0.0274240940254652,0.0235294117647059,0.0709290709290709,0.0560165975103734,0.271130625686059,0.292600896860987,0.36780258519389,0.115532734274711,0.0135542168674699,0.147192716236722,0.00789889415481832,0.0631229235880399,0.159212880143113,0.0109649122807018,0.410071942446043,0.158038147138965,0.0391459074733096,0.420289855072464,0.0705394190871369,0.027906976744186,0.14218009478673,0,0.0104166666666667,0.0416666666666667,0.0394736842105263,0.119402985074627
"RYK",0.22375653572865,0.0843881856540084,0.0546086956521739,0.0882477725922783,0.0393131495707185,0.0390434358223524,0.0778289810547875,0.0675340768277571,0.0735395189003436,0.0194524495677233,0.0534171249018068,0.0620347394540943,0.0626043405676127,0.0869198312236287,0.0532544378698225,0.324929971988796,0.0644850818094321,0.0469667318982387,0.0881488736532811,0.0294117647058824,0.310689310689311,0.0321576763485477,0.0559824368825467,0.0762331838565022,0.0575793184488837,0.0706033376123235,0.0271084337349398,0.147192716236722,0.0726698262243286,0.0548172757475083,0.0483005366726297,0.0350877192982456,0.117505995203837,0.0599455040871935,0.0213523131672598,0.141304347826087,0.0954356846473029,0.0558139534883721,0.0568720379146919,0.0181818181818182,0.0625,0.208333333333333,0.0394736842105263,0.119402985074627
"S100A1",0.12012334093042,0.352019288728149,0.000347826086956522,0.148493848112007,0.00135562584726615,0,0.00409626216077829,0.00247831474597274,0,0.0244956772334294,0.0337784760408484,0.00413564929693962,0,0.0953586497890295,0,0.945845004668534,0,0.0420743639921722,0.813907933398629,0,0.909090909090909,0.0446058091286307,0.00109769484083425,0.0482062780269058,0.00235017626321974,0.0539152759948652,0,0.165402124430956,0.004739336492891,0.0116279069767442,0.00178890876565295,0.0087719298245614,0.026378896882494,0,0.0533807829181495,0.0326086956521739,0,0,0.0853080568720379,0.0181818181818182,0.864583333333333,0,0.0263157894736842,0.0298507462686567
"S100A4",0.439737230191715,0.4333936106088,0.849391304347826,0.814594823928723,0.976050610031631,0.829673011224988,0.976446492575525,0.988847583643123,0.960824742268041,0.71685878962536,0.681853888452475,0.982630272952854,0.716193656093489,0.704641350210971,0.0684699915469146,0.838468720821662,0.919153031761309,0.843444227005871,0.625857002938296,0.962745098039216,0.775224775224775,0.367219917012448,0.997804610318331,0.976457399103139,0.99529964747356,0.851091142490372,0.996987951807229,0.898330804248862,0.459715639810427,0.606312292358804,0.991055456171735,0.953947368421053,0.906474820143885,0.956403269754768,0.348754448398576,1,0.452282157676349,0.925581395348837,0.862559241706161,0.254545454545455,0.635416666666667,0.197916666666667,0.815789473684211,0.537313432835821
"S100A8",0.0261429145998123,0.0446051838456902,0.0173913043478261,0.519728468392024,0.017171260732038,0.0283064909712055,0.932411674347158,0.912639405204461,0.015807560137457,0.0115273775216138,0.223880597014925,0.93217535153019,0.0208681135225376,0.145991561181435,0.0287404902789518,0.0728291316526611,0.0221366698748797,0.105675146771037,0.019588638589618,0.0147058823529412,0.0659340659340659,0.0778008298755187,0.801317233809001,0.541479820627803,0.970622796709753,0.0641848523748395,0.0240963855421687,0.309559939301973,0.037914691943128,0.00996677740863787,0.182468694096601,0.0219298245614035,0.400479616306954,0.198910081743869,0.0177935943060498,0.757246376811594,0.0871369294605809,0.027906976744186,0.146919431279621,0.0181818181818182,0.0208333333333333,0.0729166666666667,0.105263157894737,0.0597014925373134
"S100A9",0.048129776109398,0.078963230861965,0.0191304347826087,0.627492575307594,0.0429281518300949,0.0356271351878965,0.993855606758833,0.988847583643123,0.0274914089347079,0.0201729106628242,0.462686567164179,0.967741935483871,0.0342237061769616,0.124894514767932,0.0414201183431953,0.221288515406162,0.0317613089509143,0.253424657534247,0.0969637610186092,0.0225490196078431,0.201798201798202,0.279045643153527,0.957189901207464,0.701793721973094,0.978848413631022,0.169448010269576,0.0286144578313253,0.400606980273141,0.0458135860979463,0.0232558139534884,0.34525939177102,0.0175438596491228,0.750599520383693,0.422343324250681,0.0213523131672598,0.949275362318841,0.228215767634855,0.0325581395348837,0.246445497630332,0.0272727272727273,0.09375,0.114583333333333,0.157894736842105,0.0298507462686567
"S1PR1",0.0205121329936989,0.0768535262206148,0.148173913043478,0.0623674162070429,0.257117035698147,0.223035627135188,0.0496671786994368,0.0161090458488228,0.364948453608247,0.0122478386167147,0.016496465043205,0.0744416873449131,0.299666110183639,0.2,0.169907016060862,0.0065359477124183,0.116458132820019,0.00391389432485323,0,0.0450980392156863,0.018981018981019,0.0114107883817427,0.0021953896816685,0.047085201793722,0,0.0128369704749679,0.115963855421687,0.159332321699545,0.154818325434439,0.0647840531561462,0.00536672629695885,0.100877192982456,0.0335731414868106,0.0272479564032698,0.00355871886120996,0.115942028985507,0.016597510373444,0.00465116279069767,0.0568720379146919,0.0363636363636364,0,0.46875,0.0526315789473684,0.223880597014925
"S1PR2",0.0351253519238504,0.00843881856540084,0.00591304347826087,0.0360627916843445,0.0131043831902395,0.00292825768667643,0.107014848950333,0.12639405204461,0.013745704467354,0.00216138328530259,0.0227808326787117,0.033085194375517,0.00333889816360601,0.00337552742616034,0,0.0205415499533147,0.00866217516843118,0.0273972602739726,0.00489715964740451,0.00588235294117647,0.020979020979021,0.00933609958506224,0.0285400658616905,0.054932735426009,0.00705052878965922,0.0192554557124519,0.0135542168674699,0.0424886191198786,0.00315955766192733,0.00664451827242525,0.0250447227191413,0.0109649122807018,0.0815347721822542,0.0626702997275204,0.0177935943060498,0.0471014492753623,0.012448132780083,0.00465116279069767,0.033175355450237,0,0.0104166666666667,0.03125,0.0131578947368421,0
"S1PR3",0.107118916744872,0.0250150693188668,0.00139130434782609,0.0165464573610522,0,0,0,0.00495662949194548,0,0,0.002356637863315,0,0,0.00168776371308017,0,0.00746965452847806,0,0.00195694716242661,0.0029382957884427,0,0.00799200799200799,0,0.0581778265642151,0.00112107623318386,0.119858989424207,0,0,0.0424886191198786,0,0.00166112956810631,0,0,0,0,0,0.0181159420289855,0,0,0.004739336492891,0,0,0,0,0
"S1PR4",0.00429011931894356,0.0346594333936106,0.198260869565217,0.078913873568095,0.273836421147763,0.246949731576379,0.032258064516129,0.0464684014869888,0.336769759450172,0.053314121037464,0.00864100549882168,0.0512820512820513,0.313021702838063,0.157805907172996,0.180050718512257,0.000933706816059757,0.148219441770934,0.00684931506849315,0.000979431929480901,0.106862745098039,0.001998001998002,0.00103734439834025,0.0900109769484083,0.0650224215246637,0.212690951821387,0.00128369704749679,0.174698795180723,0.156297420333839,0.248025276461295,0.136212624584718,0.132379248658318,0.276315789473684,0.0287769784172662,0.100817438692098,0.0676156583629893,0.398550724637681,0.178423236514523,0.12093023255814,0.175355450236967,0.0545454545454545,0.0104166666666667,0.0520833333333333,0.0789473684210526,0.552238805970149
"S1PR5",0.0277517093444161,0.0102471368294153,0.155478260869565,0.0144251166737378,0.00406687754179846,0.0312347486578819,0,0,0.00549828178694158,0.00864553314121038,0,0,0,0.0261603375527426,0,0.00186741363211951,0.357074109720885,0,0,0.00392156862745098,0.000999000999000999,0,0,0.00224215246636771,0,0.00128369704749679,0.126506024096386,0.0364188163884674,0.00157977883096367,0.0332225913621262,0,0,0,0,0,0.0144927536231884,0,0,0.004739336492891,0,0,0,0.0263157894736842,0
"SAA1",0.0399517361576619,0.0165762507534659,0.000347826086956522,0.00763682647433178,0,0.000976085895558809,0.00102406554019457,0.00185873605947955,0,0.00144092219020173,0.000785545954438335,0.000827129859387924,0.00250417362270451,0,0,0.0830999066293184,0.00192492781520693,0,0.0156709108716944,0.00196078431372549,0.0709290709290709,0,0,0.00336322869955157,0,0,0,0.0561456752655539,0.00315955766192733,0.00166112956810631,0,0.00219298245614035,0.00479616306954436,0,0,0,0.004149377593361,0,0,0,0,0,0,0
"SCARB1",0.0630111274969835,0.0783604581072936,0.00382608695652174,0.127280441238863,0.00135562584726615,0.00292825768667643,0.225806451612903,0.09727385377943,0,0,0.180675569520817,0.300248138957816,0.00417362270450751,0.0168776371308017,0.0101437024513948,0.11577964519141,0.000962463907603465,0.187866927592955,0.0323212536728697,0.000980392156862745,0.146853146853147,0.106846473029046,0.0691547749725576,0.281390134529148,0.0575793184488837,0.183568677792041,0.00301204819277108,0.0986342943854325,0.037914691943128,0.00166112956810631,0.180679785330948,0.00219298245614035,0.37410071942446,0.201634877384196,0.0213523131672598,0.0615942028985507,0.439834024896266,0.00930232558139535,0.227488151658768,0.00909090909090909,0.03125,0.0416666666666667,0,0.283582089552239
"SCARF1",0.00697144389328328,0.0415913200723327,0,0.0436996181586763,0.000451875282422052,0.000488042947779405,0.0977982590885817,0.0625774473358117,0,0,0.0652003142183818,0.043010752688172,0,0.00337552742616034,0,0.0130718954248366,0,0.0626223091976517,0.0029382957884427,0,0.012987012987013,0.0311203319502075,0.0351262349066959,0.086322869955157,0.0199764982373678,0.0731707317073171,0,0.0455235204855842,0,0.00166112956810631,0.0769230769230769,0,0.124700239808153,0.226158038147139,0,0.0289855072463768,0.311203319502075,0,0.0853080568720379,0,0.0104166666666667,0.0104166666666667,0.0657894736842105,0
"SCGB1A1",0.000670331143584931,0.00241109101868596,0,0.00169707254985151,0,0,0,0,0,0,0.00157109190887667,0,0,0,0,0.0149393090569561,0,0,0.00783545543584721,0,0.017982017982018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104166666666667,0,0,0
"SCGB3A1",0.0265451132859633,0.0822784810126582,0,0.0224862112855325,0,0.000488042947779405,0.000512032770097286,0.00371747211895911,0,0.00288184438040346,0.0109976433621367,0.000827129859387924,0.00166944908180301,0.0151898734177215,0,0.305322128851541,0,0.00489236790606654,0.0803134182174339,0,0.262737262737263,0.00311203319502075,0.00439077936333699,0.0112107623318386,0.00117508813160987,0.00770218228498074,0.00150602409638554,0.0288315629742033,0,0,0.00536672629695885,0.00657894736842105,0.00239808153477218,0.00544959128065395,0.0142348754448399,0.0579710144927536,0,0,0,0.00909090909090909,0.4375,0,0,0
"SCGB3A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117508813160987,0,0,0,0,0,0,0,0,0,0,0.0181159420289855,0,0,0,0,0,0,0,0
"SCN4A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00084530853761623,0,0,0,0,0,0,0.00103734439834025,0,0,0,0,0,0.00303490136570561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCN5A",0.00723957635071725,0.00210970464135021,0,0.000848536274925753,0,0.000976085895558809,0,0.00123915737298637,0,0,0,0,0,0,0,0.0177404295051354,0,0,0.00783545543584721,0,0.002997002997003,0,0,0,0,0,0,0.00303490136570561,0.00315955766192733,0,0.00178890876565295,0,0.00239808153477218,0.00544959128065395,0,0,0,0,0,0,0.0104166666666667,0,0,0
"SCN8A",0.0245341198552085,0.0081374321880651,0.00104347826086957,0.00169707254985151,0.000451875282422052,0.000488042947779405,0.00102406554019457,0,0.000687285223367698,0.00216138328530259,0,0,0,0,0.00169061707523246,0.0242763772175537,0,0.000978473581213307,0.00685602350636631,0.00196078431372549,0.025974025974026,0,0,0.00112107623318386,0.00117508813160987,0.00256739409499358,0.00150602409638554,0.00455235204855842,0.00157977883096367,0,0,0,0.00239808153477218,0,0.00355871886120996,0,0.004149377593361,0,0,0,0,0,0,0
"SCT",0.0171604772757742,0.00301386377335744,0,0.00127280441238863,0,0,0,0,0,0.000720461095100865,0,0,0,0,0,0.000933706816059757,0,0,0,0,0.001998001998002,0,0.00109769484083425,0,0,0.00128369704749679,0,0.0121396054628225,0.00157977883096367,0.00332225913621262,0.00536672629695885,0,0,0.00817438692098093,0,0,0,0,0.345971563981043,0,0,0.0104166666666667,0,0
"SCTR",0.000804397372301917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000979431929480901,0,0.000999000999000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SDC1",0.0316396299772087,0.011754068716094,0.000347826086956522,0.00212134068731438,0,0,0,0,0,0,0,0,0,0.000843881856540084,0,0.0149393090569561,0,0,0.00685602350636631,0,0.015984015984016,0,0,0.00112107623318386,0,0.00128369704749679,0,0.0637329286798179,0,0,0,0,0,0.00272479564032698,0.583629893238434,0,0,0,0,0,0.0208333333333333,0,0,0.26865671641791
"SDC2",0.181391607454082,0.0358649789029536,0,0.0513364446330081,0.000451875282422052,0.000488042947779405,0.136200716845878,0.403345724907063,0,0.00216138328530259,0.0125687352710134,0.00578990901571547,0,0.0126582278481013,0,0.030812324929972,0,0.0136986301369863,0.0127326150832517,0,0.043956043956044,0.00829875518672199,0.0933040614709111,0.031390134529148,0.00235017626321974,0.00898587933247754,0,0.130500758725341,0.00157977883096367,0,0.0787119856887299,0,0.052757793764988,0.574931880108992,0.0106761565836299,0.119565217391304,0.311203319502075,0,0.146919431279621,0,0,0.229166666666667,0,0
"SDC3",0.126826652366269,0.0578661844484629,0,0.184980907933814,0,0.00146412884333821,0.558115719406042,0.203221809169765,0.000687285223367698,0.000720461095100865,0.225451688923802,0.602150537634409,0.000834724540901503,0.0126582278481013,0.00169061707523246,0.142857142857143,0.000962463907603465,0.0831702544031311,0.0381978452497551,0,0.165834165834166,0.134854771784232,0.107574094401756,0.397982062780269,0.0105757931844888,0.105263157894737,0,0.195751138088012,0,0.00166112956810631,0.0286225402504472,0.00219298245614035,0.477218225419664,0.0408719346049046,0.00355871886120996,0.0833333333333333,0.020746887966805,0,0.033175355450237,0,0.0833333333333333,0.0416666666666667,0,0
"SDC4",0.176297090762837,0.0485232067510548,0.00139130434782609,0.0865507000424268,0.0131043831902395,0.00488042947779405,0.304659498207885,0.350061957868649,0.00206185567010309,0.0100864553314121,0.0612725844461901,0.0347394540942928,0.00250417362270451,0.0227848101265823,0,0.30905695611578,0.00288739172281039,0.0567514677103718,0.0822722820763957,0.00490196078431373,0.310689310689311,0.00829875518672199,0.0702524698133919,0.146860986547085,0.0176263219741481,0.0154043645699615,0.0120481927710843,0.133535660091047,0,0.00166112956810631,0.0286225402504472,0.043859649122807,0.0935251798561151,0.288828337874659,0.00355871886120996,0.144927536231884,0.0580912863070539,0.0232558139534884,0.0853080568720379,0,0.09375,0.21875,0.0921052631578947,0
"SELE",0.00134066228716986,0.0168776371308017,0,0.000424268137462877,0,0,0,0,0,0,0,0,0,0.000843881856540084,0,0.00186741363211951,0,0.00195694716242661,0,0,0.000999000999000999,0.00103734439834025,0,0,0,0,0,0.00758725341426404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SELL",0.0151494838450194,0.0316455696202532,0.185391304347826,0.103521425540942,0.245820153637596,0.258662762323084,0.0404505888376856,0.0985130111524164,0.603436426116838,0.0468299711815562,0.0337784760408484,0.0281224152191894,0.75542570951586,0.455696202531646,0.592561284868977,0.0522875816993464,0.158806544754572,0.012720156555773,0.00685602350636631,0.0774509803921569,0.030969030969031,0.0114107883817427,0.0987925356750823,0.0728699551569507,0.351351351351351,0.0269576379974326,0.036144578313253,0.314112291350531,0.515007898894155,0.210963455149502,0.427549194991055,0.5,0.119904076738609,0.367847411444142,0.0427046263345196,0.257246376811594,0.261410788381743,0.0186046511627907,0.587677725118483,0.327272727272727,0.0208333333333333,0.0208333333333333,0.0657894736842105,0.492537313432836
"SELP",0.00308352326049068,0.0081374321880651,0.000347826086956522,0.000424268137462877,0,0.000976085895558809,0,0,0.00412371134020619,0,0,0,0.00500834724540901,0.000843881856540084,0,0,0.00192492781520693,0,0,0,0,0.00103734439834025,0,0,0,0,0,0.00151745068285281,0,0.00166112956810631,0,0.0087719298245614,0,0,0,0,0,0,0,0,0,0,0,0
"SELPLG",0.0345890870089824,0.0738396624472574,0.480695652173913,0.260076368264743,0.512426570266606,0.399219131283553,0.231438812083973,0.135687732342007,0.667353951890034,0.178674351585014,0.157894736842105,0.271298593879239,0.397328881469115,0.367088607594937,0.0118343195266272,0.0186741363211951,0.48893166506256,0.258317025440313,0.00685602350636631,0.457843137254902,0.022977022977023,0.12448132780083,0.132821075740944,0.286995515695067,0.433607520564042,0.399229781771502,0.439759036144578,0.283763277693475,0.0300157977883096,0.406976744186047,0.225402504472272,0.524122807017544,0.304556354916067,0.174386920980926,0.220640569395018,0.554347826086957,0.784232365145228,0.381395348837209,0.502369668246445,0.00909090909090909,0.0416666666666667,0.510416666666667,0.197368421052632,0.671641791044776
"SEMA3A",0.0828529293470975,0.0114526823387583,0,0.0118795078489605,0,0,0.0112647209421403,0.0241635687732342,0,0,0.00549882168106834,0.00248138957816377,0,0.00421940928270042,0,0.120448179271709,0,0.000978473581213307,0.0146914789422135,0,0.146853146853147,0.0020746887966805,0.00329308452250274,0.00224215246636771,0,0.00385109114249037,0,0.0424886191198786,0.00157977883096367,0.00166112956810631,0.00178890876565295,0,0,0.00272479564032698,0,0.0072463768115942,0,0,0.004739336492891,0,0,0,0,0
"SEMA3B",0.237431291057783,0.0364677516576251,0.000695652173913044,0.0263046245226983,0.000451875282422052,0,0.00921658986175115,0.00433705080545229,0.000687285223367698,0.000720461095100865,0.00314218381775334,0.00496277915632754,0,0.00506329113924051,0,0.179271708683473,0.00192492781520693,0.000978473581213307,0.0528893241919687,0,0.148851148851149,0.00518672199170124,0.0021953896816685,0.00448430493273543,0.00117508813160987,0.00128369704749679,0,0.0880121396054628,0,0,0.0035778175313059,0,0,0,0.0106761565836299,0.0144927536231884,0.004149377593361,0,0.014218009478673,0,0.104166666666667,0.0104166666666667,0,0
"SEMA3C",0.367207400455825,0.0647980711271851,0.000695652173913044,0.0551548578701739,0.000451875282422052,0,0.0650281618023553,0.0824039653035936,0,0.00144092219020173,0.00942655145326002,0.0173697270471464,0.000834724540901503,0.0312236286919831,0,0.208216619981326,0.000962463907603465,0.012720156555773,0.0470127326150832,0.000980392156862745,0.244755244755245,0.0020746887966805,0.0625686059275521,0.0291479820627803,0.0411280846063455,0.00385109114249037,0,0.171471927162367,0.00157977883096367,0.00166112956810631,0.0250447227191413,0,0.0623501199040767,0.0163487738419619,0.00355871886120996,0.036231884057971,0.020746887966805,0.00465116279069767,0.0521327014218009,0.00909090909090909,0.104166666666667,0.125,0.0131578947368421,0
"SEMA3D",0.191848773294007,0.0195901145268234,0,0.00806109461179465,0,0,0,0.000619578686493185,0,0.00144092219020173,0.000785545954438335,0,0.000834724540901503,0.00421940928270042,0.00253592561284869,0.0140056022408964,0,0,0.00587659157688541,0,0.03996003996004,0.0020746887966805,0,0.00112107623318386,0,0,0,0.0637329286798179,0,0,0,0,0,0.00544959128065395,0.00355871886120996,0.0108695652173913,0,0,0.014218009478673,0,0.0104166666666667,0,0,0
"SEMA3E",0.0152835500737364,0.00482218203737191,0,0.00424268137462877,0,0,0,0,0,0.000720461095100865,0,0,0,0.00506329113924051,0,0.0429505135387488,0,0,0.0205680705190989,0,0.0919080919080919,0,0,0,0,0,0,0.00606980273141123,0,0,0,0,0,0,0.00355871886120996,0,0,0,0,0,0.0416666666666667,0,0.0131578947368421,0
"SEMA3F",0.0285561067167181,0.0521398432790838,0,0.00763682647433178,0,0,0.000512032770097286,0,0,0.000720461095100865,0.002356637863315,0,0,0.000843881856540084,0,0.129785247432306,0,0,0.0381978452497551,0,0.122877122877123,0.00103734439834025,0.00109769484083425,0,0,0.00128369704749679,0,0.0166919575113809,0,0,0,0,0.00239808153477218,0,0.00711743772241993,0.0036231884057971,0,0,0.018957345971564,0,0.0416666666666667,0,0,0
"SEMA3G",0.000670331143584931,0.012959614225437,0,0.000848536274925753,0.00135562584726615,0.00292825768667643,0,0,0,0,0,0,0.00333889816360601,0.00168776371308017,0,0.00186741363211951,0,0,0.0019588638589618,0,0.00999000999000999,0.00103734439834025,0,0,0,0,0,0.00303490136570561,0,0,0,0.0175438596491228,0,0,0,0,0,0,0,0,0,0,0,0.0746268656716418
"SEMA4A",0.0572462796621531,0.0186859553948162,0.0253913043478261,0.109036911327959,0.00632625395390872,0.0219619326500732,0.189964157706093,0.19268897149938,0.00206185567010309,0.010806916426513,0.139827179890024,0.117452440033085,0,0.0160337552742616,0.0101437024513948,0.133520074696545,0.00962463907603465,0.0714285714285714,0.019588638589618,0.0166666666666667,0.112887112887113,0.037344398340249,0.102085620197585,0.151345291479821,0.225616921269095,0.0539152759948652,0.0135542168674699,0.106221547799697,0.00315955766192733,0.0149501661129568,0.234347048300537,0.0131578947368421,0.26378896882494,0.343324250681199,0.149466192170818,0.126811594202899,0.547717842323652,0.0511627906976744,0.241706161137441,0,0.0729166666666667,0.1875,0,0.641791044776119
"SEMA4B",0.0789650087143049,0.0244122965641953,0.0156521739130435,0.0415782774713619,0.00948938093086308,0.00878477306002928,0.046594982078853,0.0241635687732342,0.0240549828178694,0.00720461095100865,0.02356637863315,0.0794044665012407,0.00751252086811352,0.0244725738396624,0.155536770921386,0.176470588235294,0.0115495668912416,0.0244618395303327,0.0342801175318315,0.00686274509803922,0.135864135864136,0.012448132780083,0.0450054884742042,0.0874439461883408,0.0470035252643948,0.0179717586649551,0.00150602409638554,0.122913505311077,0.241706161137441,0.00332225913621262,0.0250447227191413,0.0153508771929825,0.0455635491606715,0.0163487738419619,0.0177935943060498,0.0507246376811594,0.029045643153527,0.013953488372093,0.014218009478673,0.0272727272727273,0.0416666666666667,0,0,0.223880597014925
"SEMA4C",0.110068373776646,0.0560578661844485,0.0139130434782609,0.0509121764955452,0.0158156348847718,0.0146412884333821,0.00665642601126472,0.0080545229244114,0.0274914089347079,0.0115273775216138,0.0463472113118617,0.0140612076095947,0.00834724540901502,0.0194092827004219,0.00084530853761623,0.162464985994398,0.0173243503368624,0.10958904109589,0.0519098922624878,0.00294117647058824,0.188811188811189,0.0145228215767635,0.00768386388583974,0.070627802690583,0.00235017626321974,0.109114249037227,0.0105421686746988,0.100151745068285,0,0.00830564784053156,0.0232558139534884,0,0.0719424460431655,0.0381471389645777,0.0106761565836299,0.0217391304347826,0.024896265560166,0,0.028436018957346,0,0.0729166666666667,0.0104166666666667,0.0131578947368421,0.0149253731343284
"SEMA4D",0.048800107252983,0.0443037974683544,0.198608695652174,0.111158252015274,0.173068233167646,0.208882381649585,0.0389144905273938,0.0365551425030979,0.32233676975945,0.0922190201729107,0.0447761194029851,0.0388751033912324,0.219532554257095,0.226160337552743,0.0397295012679628,0.0280112044817927,0.1944177093359,0.0929549902152642,0.00881488736532811,0.187254901960784,0.028971028971029,0.0280082987551867,0.0482985729967069,0.0986547085201794,0.17978848413631,0.0988446726572529,0.147590361445783,0.139605462822458,0.0853080568720379,0.181063122923588,0.100178890876565,0.146929824561404,0.119904076738609,0.0517711171662125,0.0640569395017794,0.217391304347826,0.0497925311203319,0.186046511627907,0.175355450236967,0,0.0416666666666667,0.0208333333333333,0.0526315789473684,0.26865671641791
"SEMA4F",0.0238637887116235,0.00753465943339361,0.0139130434782609,0.00593975392448027,0.00723000451875282,0.00536847242557345,0.00204813108038914,0,0.0213058419243986,0.00432276657060519,0.00549882168106834,0.000827129859387924,0.00417362270450751,0.0135021097046414,0.00760777683854607,0.0373482726423903,0.00481231953801732,0.00293542074363992,0.00881488736532811,0.00686274509803922,0.037962037962038,0.00103734439834025,0,0.0100896860986547,0,0.00385109114249037,0.00602409638554217,0.0227617602427921,0.0110584518167457,0.00996677740863787,0,0.0043859649122807,0.0143884892086331,0,0,0.0036231884057971,0.037344398340249,0.00930232558139535,0.00947867298578199,0.00909090909090909,0.0104166666666667,0,0,0.0298507462686567
"SEMA4G",0.00911650355275506,0.00512356841470766,0,0.00127280441238863,0.000451875282422052,0.00244021473889702,0,0,0,0.000720461095100865,0,0.000827129859387924,0.00166944908180301,0.00253164556962025,0,0.00746965452847806,0,0,0.0039177277179236,0,0.014985014985015,0,0,0,0,0,0,0.00303490136570561,0,0,0,0,0,0,0,0.0036231884057971,0.00829875518672199,0,0,0,0,0,0,0
"SEMA5A",0.17482236224695,0.0289330922242315,0.000695652173913044,0.00890963088672041,0.000451875282422052,0,0,0,0.00206185567010309,0.000720461095100865,0,0.000827129859387924,0.000834724540901503,0,0.00084530853761623,0.03828197945845,0,0.000978473581213307,0.0107737512242899,0,0.027972027972028,0.00103734439834025,0,0,0,0.00128369704749679,0,0.0591805766312595,0,0,0,0,0.00239808153477218,0,0,0.0072463768115942,0,0,0.00947867298578199,0,0,0,0,0
"SEMA6A",0.0179648746480762,0.0108499095840868,0,0.00212134068731438,0,0,0.00102406554019457,0.00123915737298637,0.000687285223367698,0.000720461095100865,0,0.000827129859387924,0,0.00337552742616034,0.00084530853761623,0.030812324929972,0,0,0.00489715964740451,0,0.020979020979021,0,0,0.00224215246636771,0.00117508813160987,0,0,0.00606980273141123,0.00157977883096367,0,0,0,0,0,0,0,0,0,0,0,0.0104166666666667,0.0208333333333333,0,0
"SEMA6D",0.0732001608794745,0.0238095238095238,0,0.0072125583368689,0,0,0,0,0,0,0.000785545954438335,0,0,0.00337552742616034,0,0.0859010270774977,0,0.00293542074363992,0.0156709108716944,0.000980392156862745,0.0829170829170829,0.00311203319502075,0,0.00112107623318386,0,0.0115532734274711,0,0.031866464339909,0,0,0,0,0,0,0.00355871886120996,0,0,0,0.004739336492891,0,0.0416666666666667,0,0,0
