"","Smooth_muscle_cells","CNV_Subclone_01","T_NK_¦Ã¦ÄT","Macrophages","T_NK_CD4+ T effector","T_NK_CD8+ T cytotoxic","Myeloid_Macro-LYVE1","Myeloid_Macro-THBS1","T_NK_Th17","T_NK_CD8+ T effector","Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-TIMD4","T_NK_CD4+ T naive","T cells","B_Bn_TCL1A","CNV_Subclone_02","T_NK_CD56dim cytotoxic NK","Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_03","T_NK_CD8+ T resident memory","CNV_Subclone_04","Myeloid_Macro-M2-like","Myeloid_Macro-MCEMP1","Myeloid_Proliferating Myeloid","Myeloid_Monocyte-like","Myeloid_Macro-C3/CX3CR1","T_NK_MAIT","B cells","B_Classical-Bm_TXNIP","T_NK_CD56bright regulatory","Myeloid_cDC2","T_NK_CD4+ T regulatory","Myeloid_Interferon-Responsive Myeloid","Myeloid_cDC2-like","B_PC_IGHG","Monocytes","Myeloid_cDC1","T_NK_CD8+ T CXCL13","DC","B_Bm_stress-response","CNV_Subclone_05","Myeloid_mDC_LAMP3","NK cells","B_Early-PC_MS4A1low"
"SORT1",0.0491186268357096,0.0615322812677189,0,0.0609713739528002,0,0,0.0685007626400729,0.161862782623118,0,0.00380490754545817,0.0694798305007077,0.0579848975122289,0,0.0155369014805973,0,0.184847220280712,0,0.107557319871762,0.0536354753618469,0,0.184702043626977,0.0591486855735516,0.143786511968182,0.102518173725864,0.181510144349267,0.125591421951261,0,0.063674769431411,0,0.004497794701001,0.0887307865542121,0,0.180564912551919,0.0776833551806362,0.0106041671692823,0.178333570787994,0,0.0086870222133633,0.0753954396240649,0,0.198230754393781,0.015308231256029,0,0
"SOST",0.000146788153503649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706621062501885,0,0,0,0,0.000779541551553033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210597060916294,0
"SOSTDC1",0.00258357539528117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000822769325476697,0,0,0,0,0.000688581276734194,0,0,0,0,0,0,0.000630783832629261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SPARC",3.38195046819879,0.996252567126027,0.0300779552510653,0.398158005776919,0.0287709380098212,0.009398661601462,0.0669117832563228,0.0270126902429626,0,0.125020761360016,0.158966583307883,0.0823028151520705,0.00628184638454614,0.172335309918183,0.0181131800691982,0.8502236291949,0.0210319255645228,0.1470616645247,0.354327259974488,0.0385766522682867,0.752114937147184,0.236944532043392,0.0288068437831327,0.120708714894801,0.049138342930137,0.115437888564094,0.0139824730802437,1.37112849588698,0.0330792629783535,0.0373112946735458,0.0333496778914052,0.0623970431650713,0.112016375682852,0.00681911743968283,0.13248193295928,0.0784605118807857,0.0158250780972661,0.0231264183638247,0.121043475405461,0.141697577649706,0.549241712280957,0,0.139512838193965,0.015736560342164
"SPINK1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312585650953852,0,0,0,0,0,0,0,0,0,0.0022055016686967,0,0,0,0,0,0,0,0,0,0,0
"SPINT1",0.0570190437735748,0.0702702259690069,0.00504645093325662,0.07595274895682,0.0301039103219362,0.00153911332859439,0.00990991266720955,0.016659195755067,0.0192490687164046,0.0133099635790047,0.0804890560921434,0.0292657687743765,0.00505700454551642,0.0386402727465833,0.0187470418565944,0.577783424733393,0,0.15669308404058,0.151097716464924,0.00336042440249811,0.448769830969904,0.0271593625540998,0.016875968876847,0.0985031881944229,0.132494213965388,0.14704534167845,0.00639928437287808,0.0672676917991806,0.0313542066147127,0.00458371187871797,0.109636504467981,0.0153402496065119,0.16142122790615,0.0279325445506086,0.0179247402055074,0.0373669864785484,0.21940307390753,0.0149360546214086,0.0643560708650573,0,0.438305581813732,0.130229159138941,0.0215696569496757,0.0135967407451521
"SPN",0.00624038294759884,0.0625401687042282,0.478957606923737,0.106440725573135,0.386812826353209,0.299979739089161,0.0270551784298873,0.113142271130779,0.339271592411237,0.215246961868708,0.0455924308884056,0.0216380846638101,0.183751667885267,0.226350337681912,0,0.00390362069676087,0.629046632091878,0.137594547752595,0.00325274526264542,0.414145147252782,0.00756110902852659,0.0197788867431559,0.178896336425777,0.149840904438454,0.232490471319634,0.164785205368141,0.438407811181718,0.122112378009409,0.0110225995457281,0.485704200954665,0.293671882399029,0.336667395388001,0.159738959969393,0.245837913888882,0.0170046125920855,0.5966211340934,0.325330262229374,0.302287584393475,0.432195109527817,0,0.00883078400652258,0.020515554987766,0.341068593868199,0.353108702585909
"SPON2",0.752787718133719,0.0940574549389496,0.277651537949029,0.0747967781064158,0.0217169844328532,0.0332233653038362,0.00279383857447199,0.00473927741005044,0.0201300869437806,0.0277852093420224,0.0132310417309613,0.00873982830413645,0.0117767726355092,0.094818027820804,0.0028455891161619,0.0461400318101982,1.16943614969295,0.0108899788074029,0.0381598699301145,0.0259114639744247,0.190166638029105,0.011576523183839,0.0197118638820245,0.00589860594402498,0.0066906661516077,0.00447777300235345,0.042951934880726,0.318019165241707,0.00820742882217729,0.0377531212762202,0.00975064402347542,0.00410399453178535,0.0136397663714656,0.00517780067291784,0.024735697932438,0.0192071000364247,0.00557167910337149,0.00746055815903585,0.138431436140345,0,0.083422539302909,0.0233913494956562,0.281394968446063,0.04317249455383
"SPP1",0.123459656073492,0.385508267684067,0.0304267655514803,1.64855071821468,0.0425504170635653,0.0286072567689193,1.83146396545506,0.561475842959688,0,0.114351673999132,2.46378988974273,1.69825361438749,0.0238611098531222,0.0333620188553749,0.0321789035738454,0.126879971484737,0.0318160225883643,3.99896645184928,0.120527225431596,0.0431264425936335,0.160689740743156,1.19361988834503,1.0988178286153,2.97810481882985,0.0587130389885709,3.05859872907281,0.0521558340931042,1.40276160951307,0.0292352295774355,0.0590088317086171,0.239396939425464,0.106987327647854,3.92798778881477,0.0840732464672696,0.107495398482808,0.239440399149108,0.0566400739722518,0.0246657452674107,0.208914374502382,0.103171228203425,0.0959937073695762,0.192898083566243,0.0306725093305041,0.0490115100876464
"SPTAN1",0.642934403451165,0.2808072439294,0.340413291713356,0.226454505254998,0.408326115487567,0.334093909969061,0.287045951375409,0.138740951384563,0.53389032328196,0.245876304196436,0.137898873545423,0.325410626103187,0.329030428399366,0.321748195706218,0.191992512827815,0.392787794208645,0.331303915582832,0.163913779682504,0.0992394056002462,0.385179767290276,0.333225327987142,0.109062052490098,0.118329294920299,0.284356729784731,0.19904236560656,0.138238396378045,0.377841938251163,0.401393584339853,0.287244306441886,0.280316639089586,0.152240482295247,0.44445118594959,0.271465519447084,0.119210380037773,0.0626609485198694,0.282071477066931,0.19642044064045,0.447703591059416,0.227664998896465,0.23039350236462,0.274496564783991,0.148321484013295,0.268493482383531,0.233336705977908
"SPTBN2",0.0115632288089181,0.012291609823025,0,0.0077501368461468,0,0,0.000338533865041947,0,0,0.00152276934804355,0.000891111267199654,0,0,0.00739283118082287,0,0.0947040207245927,0,0.00132231904757726,0.037092863831379,0.00178030604146175,0.0885531805092823,0,0,0.00174721420608907,0,0,0,0.0113301172428475,0,0,0,0,0,0,0.00228723288462944,0,0,0,0,0,0.0600957418906394,0,0,0
"SRD5A1",0.0383727140146064,0.0252967795436987,0.0202677139244596,0.0382285948277859,0.0175626065954035,0.0173100508679626,0.0389513377138567,0.0406885440988948,0.0175380870881277,0.0205664645446343,0.034948818325449,0.0374206886787833,0.0171437226178894,0.0192153415766794,0.0198842743843221,0.0712173566940064,0.0213230141300277,0.0329836707367794,0.0366759670140126,0.0334857864834933,0.0603285861638766,0.0324013617445009,0.0307045154638797,0.0612903258902516,0.11426971256799,0.0352988737949402,0.00801856510557847,0.0386775025659084,0.0576584848938922,0.0204990722468708,0.0591761261936102,0.030766963542508,0.0748337508564422,0.10105687635611,0.00840716812878933,0.0744867988089477,0.06057918556245,0.0222672123006521,0.0915225690462907,0.0202918681606784,0.0659548631356739,0.0846726937806077,0.0708287245713322,0.0212760950751503
"SRD5A2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735761686675439,0.00218198343393827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SRD5A3",0.113142516811465,0.087154410197497,0.0312765191792902,0.121550336355136,0.0172030769552323,0.0180702570068519,0.142316312194894,0.196980145460862,0.0237031667726333,0.0255569102344371,0.131844224750507,0.123297784040818,0.00810395693392969,0.029100687460594,0.00826370476362284,0.215128184804649,0.0288933986548978,0.1640489393966,0.0954499652438271,0.0362332447994891,0.275394217850665,0.0839559114908658,0.148946216403687,0.243543375904922,0.053823616600557,0.218900776595402,0.0309109501541132,0.141733095679832,0.0431068346393303,0.0472049854424477,0.18919720466098,0.0046044987111743,0.244030192988711,0.205286219697407,0.066357041308675,0.126744552846516,0.0495769084378199,0.027445230301178,0.171883754707055,0.0207515434844828,0.140317417059599,0.0772195817794384,0.0144047435626596,0.07881243120545
"SST",0.0101706406055138,0.0379130543549611,0,0.00657916641638283,0,0,0,0,0,0.00158764430998357,0.00155150982056947,0.00041125453782563,0,0.00664080330684748,0,0.112749715945513,0,0.00274158719524345,0.046627574238549,0,0.129088857242299,0.00459782718366936,0,0.00152824731786693,0,0.00247696490185415,0,0.00855177177197404,0.00351921281125132,0,0,0,0,0,0,0,0,0,0.0178421101820608,0,0.0186858942286441,0,0,0.00353398186973935
"SSTR1",0.00141351767769833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SSTR2",0.0301177133340252,0.00368248971230391,0,0.00406608677196632,0,0,0.00101899154106655,0.00160493591315962,0,0,0.00599841074105166,0.00085563639403336,0.000896413705701072,0.00109431841382793,0,0.00064022566960835,0,0.0089703553867103,0,0,0.00138895341006027,0,0.00213209542467782,0.0033150739879199,0,0,0,0.00498720166044693,0,0,0.00220855585946983,0.00287638894293228,0.00776304529924913,0,0.0155722273445234,0,0,0,0.00395120405047882,0,0.0151920680842407,0.0144910343749583,0,0
"SSTR3",0.00486626735826363,0.00229405731902308,0,0.00097157309635419,0.000831254412271593,0.000742694904525065,0,0,0.00175824823381569,0,0,0,0.00378951083561278,0.00348624086249145,0,0.0013813791379341,0,0,0.00164850743008539,0,0,0,0,0,0,0,0,0.00336736093554628,0.00139777217828124,0.00136199847604135,0,0.00819920002837191,0,0,0.00577523154679403,0.00279085440398787,0,0,0,0,0,0,0,0.00289681659005482
"ST14",0.0239488332739091,0.0330241938335081,0.00163162539763116,0.220060613231989,0.00138620570425739,0.0011045113987105,0.375187924738004,0.301203251316004,0.000702870352541049,0,0.313822882651333,0.461199151203049,0.00112259530615334,0.0154589419820868,0.0706575397496655,0.203652334221966,0,0.405421563246128,0.0548412892553581,0.00160086678267995,0.17478326392557,0.149856628937062,0.43809318208584,0.595630631398962,0.196088783495597,0.44881331099779,0.00181906645170134,0.205257212722255,0.193467643899548,0,0.508097115532707,0,0.775797948908053,0.204591261772654,0.021001274921458,0.165630502514987,0.376896575810505,0,0.409695144281195,0.0521907863656786,0.199439698298473,0.0301697367346319,0.0172687703807203,0.0218515411564711
"STRA6",0.048630800964244,0.0120407564016075,0,0.00890514380838815,0,0,0,0,0,0.00152926060053678,0.00119257959891307,0,0,0.000440673991904159,0,0.0860815799021333,0,0,0.0227325501742704,0,0.0560780940761101,0.00154521057720861,0,0,0,0,0.00235406261321596,0.0142069209300081,0,0,0,0.00479369959813714,0,0,0,0,0.00321961922807924,0,0.00407057911454087,0,0.0607515717960995,0,0,0
"SULT1A1",0.406300500184686,0.091569994380989,0.0202464830416756,0.36505092064904,0.0221986955671047,0.0288467087057106,0.708087850919302,0.58711313568297,0.0417712093671357,0.0167207420280218,0.310871512005559,0.673054486844249,0.0644673584116817,0.0573888954607945,0.00905363055307061,0.159154756449019,0.0235963025910379,0.22207602796043,0.0761045487798357,0.0147084688769877,0.109639393952553,0.31968087206393,0.376610329720683,0.381359083420318,1.00323633688708,0.27217325703548,0.0305254502703289,0.288707362427535,0.0123798712582633,0.0340250118775346,0.181080588632752,0.0581381964404005,0.421839212601929,0.155762996716587,0.0385801915228763,0.566362313700263,0.0903323552785016,0.0365787555077425,0.151939572815785,0.038096237774436,0.140538943841489,0.0206277175112305,0.0628449244024849,0.0911105426639366
"SULT1E1",0.000433363814065301,0.00130075475771264,0,0.000549767798979687,0,0,0,0,0,0,0,0,0,0,0,0.00371831685083795,0,0,0,0,0.00276696663460285,0,0,0,0,0,0,0.00168863628252317,0,0,0,0,0,0,0,0,0,0,0,0,0.0206917566783283,0,0,0
"SV2A",0.0234269147817286,0.00828961273650386,0.00345465444352864,0.00714941192186766,0.00686096800607455,0.00271851264135326,0,0,0.0100742325523825,0.0106794434192921,0,0.000416027628184758,0.00651202552826866,0.0101493251844546,0,0.0137121484383932,0.00334293182256354,0,0.00232571949062062,0.00945452138004426,0.00693948152945349,0,0,0.00050710611153102,0,0,0.00558315639472796,0.00779182754666651,0.00352975768176174,0.00253300305270239,0,0.0196172939111422,0,0.00158568056189787,0,0.00644797946921459,0,0.0231903413306362,0.00279841628418089,0,0,0,0.0144817933862477,0
"SV2B",0.000747639734681454,0.000356855853090017,0,0.00717795785657526,0,0,0.00780362753378486,0.00113230467651382,0,0,0.00323054238868547,0.0629636919155306,0,0,0,0,0,0,0,0,0.00041410130505901,0,0.00189519474075838,0.0065338062354314,0,0,0,0.0018929158090376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232313153111353,0
"SV2C",0.000304855398080544,0.000450990682565492,0.000609547734281019,0.00194230618372145,0.00063357440636741,0,0.00167272298239975,0,0,0,0,0,0,0.00039705839108037,0,0.00122302900322763,0,0,0.000531195967560079,0.00135764336617536,0.00608606892231577,0.00131589140210733,0.00168222382984511,0.000803657946668426,0,0,0,0,0,0,0.0105391750844518,0,0.00103551839716263,0,0,0,0,0,0,0,0.0102891319696828,0,0,0
"SYTL3",0.012655567449053,0.037811975219066,0.477828917515275,0.0837243374544038,0.177116126426781,0.354577978567053,0.0344322303660856,0.0282557374099897,0.176792082428866,0.130524174829276,0.0469280257043207,0.0783669232867907,0.147244462796519,0.217264723202465,0.00880184641953067,0.00428814088879452,0.687099151703676,0.0758981494398588,0.00316039512528139,0.313375034611845,0.0214329630157913,0.014142405297101,0.0819620511970848,0.0669676483191977,0.113259412546749,0.0520296192871456,0.255360281929338,0.0970124762784448,0.0149991929201511,0.379386146645551,0.111783682556761,0.230199930037049,0.102886232731611,0.198322962910961,0.0095441707785367,0.147054807459884,0.0383692935394987,0.214452606311428,0.0843638597009727,0,0.0167403289768958,0.054975252127831,0.0984825026342411,0.0161726245339196
"TAC1",0.000782583200098191,0.00172318687248019,0,0.00131089801511111,0,0,0,0,0,0,0.00136863652163655,0,0,0,0,0.0147742260475453,0,0,0.00279143653003329,0,0.00791392861806365,0,0,0,0,0,0,0,0,0,0.0013868771062086,0,0,0,0,0,0.0089834538381885,0,0,0,0.0844189193591816,0,0,0
"TAC3",0.0125644437981386,0.00336424995975916,0,0.0019147899455895,0,0,0,0,0,0,0,0,0,0,0,0.00067139933714425,0,0,0,0,0.000577046875696242,0,0,0,0,0,0,0.0117846999873667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TACR1",0.00121595107478433,0.00175043997583478,0.000546504989873387,0.000742037129650323,0,0,0,0,0,0,0,0,0,0,0,0.00524646379232893,0,0,0,0,0.00590391149141864,0,0,0,0,0,0,0.000635798257950824,0,0,0,0,0,0,0,0,0,0,0.00529356749200044,0,0,0,0,0
"TACR2",0.000391975500371867,0.0027417189638631,0,0.0021371083484909,0,0,0.00190005258230558,0.000465765737610842,0,0,0.00465295428061191,0.00524347558431662,0,0.000357593287048181,0,0.00115893863472942,0,0.00625718651423344,0.000928305996402551,0,0.00132992723453418,0,0,0.00237460853718648,0,0.00444068497686813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574382152605072
"TAFA5",0.017669571114671,0.00442644649518233,0,0.0011557251092222,0,0,0,0,0,0,0,0,0,0.00090828659692141,0,0.00260207437545404,0,0,0,0,0.000577046875696242,0,0,0,0,0,0,0.0050483849751246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366694549740307
"TAX1BP3",0.463944276497188,0.278901226805028,0.0869453718495369,0.212868638534769,0.0828219018158654,0.0813698715327568,0.208437523494755,0.29676413505046,0.064992133121609,0.0474658276507002,0.185229002170548,0.194929430457103,0.073959407078532,0.07683617249399,0.0580562270884084,0.401874562232298,0.0924871451466271,0.30718056488089,0.280300888625897,0.102721703968344,0.291550556459522,0.135558374201937,0.242028476837303,0.322709995122788,0.139568134296313,0.393163995950512,0.0809456263911137,0.258277304036304,0.0706067263689773,0.067918582299092,0.4090945234824,0.140383074533887,0.242907275253248,0.298712917263273,0.0265617381570692,0.223382265923835,0.36933990158922,0.0796726734286222,0.387247213135746,0.074712851857926,0.178280163829827,0.224095424929209,0.147850293529771,0.0483378826813203
"TBC1D24",0.0225288097809428,0.0145798831604746,0.0100025242069137,0.0101974756472047,0.00689581838115414,0.00508365095362092,0.00220927883524283,0.00606405098404888,0.0108904443416809,0.00103851326556909,0.0107986725053181,0.0176055521754829,0.00896859078752228,0.00948841711633915,0.00510233818788925,0.080686817466893,0.0159491669221035,0.00642556775884195,0.0180911550981423,0.00660861086420671,0.0390504266387423,0.0132668627646712,0.0103024969469592,0.00973709669612011,0.0165380673467179,0.0126026538784092,0.0214516046437743,0.0101045443395146,0.00968463966911563,0.0107345891038727,0.00286789997515969,0.00294697584414055,0.0129969387519494,0.00522822353064846,0.00459352414575537,0.00718893855300819,0.00484563657174488,0.00511106523937878,0.0309523709840357,0,0.0456759512508056,0.0104817417088964,0.028066299048537,0.0160319273042771
"TBXA2R",0.0275974777739649,0.0203216386879192,0.00300548160395789,0.00230682360499699,0.00410051023489519,0.0114964613047231,0,0,0.0035278659231742,0,0,0,0.0162840150676056,0.00811393024855654,0.0487344975556348,0,0.00521860926745128,0,0,0.0016667249694403,0.000665286625482946,0,0,0,0.00184035243871505,0,0,0.00726052988080024,0.00723981481589216,0.00964336413051126,0,0.00809821873560554,0,0,0,0.00305755042324408,0,0,0,0,0,0,0.0243227161921177,0
"TBXAS1",0.0124323061714639,0.0207372222228755,0.00775024747267594,0.305599951097018,0.119770785377398,0.0357854247608393,0.45289738926273,0.671689272639121,0.0800535962290991,0.028811074905641,0.392414582464849,0.504236962834745,0.04032594000646,0.0284355379536037,0.0195020585336473,0.014947159839997,0.168008130710945,0.473748631792335,0.00525678989416638,0.017366780835523,0.0160263330405411,0.419695538461921,0.573871650054972,0.453516353286656,0.772677904793975,0.670615312885583,0.0921822920328957,0.277689030918166,0.147138895256675,0.0648352124469132,0.593383588569598,0.0386249816679244,0.553615891789724,0.681645076132366,0.0975523060208062,0.890101141166412,0.314260235790099,0.00747239124580614,0.39956831323193,0.0373364821127549,0.0056446279659213,0.0303864632843747,0.091127182324988,0.143232659692039
"TCN2",0.112238933950264,0.054746071258417,0.00245721991416157,0.128084496065216,0.00692894834300719,0.00315819245502473,0.368226069118199,0.196031430539206,0.0034254656357775,0.00193001664787089,0.176733695708313,0.567548317169539,0.00609924024912834,0.00606306503882163,0,0.0138072293028473,0,0.0567139620643336,0.00342778448828314,0.00396684891429211,0.0136439930999193,0.146880714288475,0.163160359948569,0.268112249724766,0.105429734810641,0.0848897207727476,0.00256033052534503,0.137250841389746,0,0.00496978757910682,0.0769177077180566,0.0114781310319933,0.565907296881135,0.0688156026363888,0.156225200864224,0.0781109802767591,0.0125331746474355,0.00877864707514647,0.0483979328840896,0,0.0414136127879568,0.0597165086077824,0,0.0293114816859815
"TCTN1",0.203915802329273,0.0643272300122439,0.00998366381889534,0.0429705622366936,0.0054382301611882,0.011188487120074,0.0264798012116284,0.016460018589479,0.0142536462084222,0.00577676832485763,0.0418117316411907,0.0439942007074166,0.0133402856258968,0.0299050258931218,0.15593406214467,0.245302727837274,0.012916557639029,0.04230261959604,0.067591617355964,0.00152720588296374,0.204029291012946,0.0340410034205012,0.0177830696862037,0.0559924342589935,0.0247143084928516,0.0650802207577628,0.00384443730806946,0.125253148320689,0.087563312192237,0.0222666274135602,0.0429121077072874,0.0061450985796145,0.0769242682623588,0.0242658434315505,0.00917766753599814,0.034089058121336,0.013178820259769,0,0.0651772068940277,0.100553829583237,0.147570056520929,0.00733409868738904,0.0164719845814704,0.00286573980960155
"TEK",0.00329387484729589,0.0333093400013178,0,0.000539284906757973,0,0,0,0,0,0,0.000719623553268485,0,0,0.000940918020658227,0,0.00170538677479476,0,0,0.0013449929439936,0,0.005801454154622,0,0,0,0,0,0,0.00312424845061052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TENM1",0.00175740348369739,0.000328208918257747,0.00928499552906318,0.000778781570016381,0,0.00600998961953402,0,0,0.00962146838339882,0.00156090303686739,0,0,0.00472677292818342,0.00455382922223311,0,0.000650057143640424,0.0083453678366258,0,0,0.00273889381215765,0.000795621738320031,0,0,0,0,0,0,0.0040321663169847,0,0,0,0.0112722192568576,0,0,0,0,0,0,0.00701961298946877,0,0.0281179226726176,0,0,0
"TENM2",0.00362779272219634,0.000782795158501018,0,0.000275988070272253,0,0,0,0,0,0,0.000568489472479438,0,0,0,0,0.000993401434612819,0,0,0,0,0.00170636059480488,0,0,0,0,0,0,0.000996468076087434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TENM3",0.090919085944942,0.00825283971285546,0,0.00634670047990196,0,0,0,0.000708385061394682,0,0,0,0,0,0,0,0.00155224682240893,0.00137934276673048,0,0,0,0.00155523211574413,0,0,0,0.00188188670298896,0,0,0.0234897906714216,0,0,0,0,0,0,0.00164976567115153,0.00613065472653489,0,0,0.00483547463413852,0,0,0.0137168293714815,0,0
"TENM4",0.0871847771755753,0.00649606850834509,0,0.0149430316365184,0,0,0.00218661025013701,0.00725127003597445,0,0,0.00662922488680048,0.00520948021976316,0,0.00542228567725691,0.00282180896948701,0.0169649137275635,0,0.0118447918842824,0.00888959779219255,0,0.0283480228670489,0.00510523385863008,0.000935968167730254,0.00898052809543724,0.00830700402422345,0.0139700954121168,0,0.0298639925317055,0.0101802750433825,0,0.03515996053597,0,0.00952159642464399,0.0586632395220326,0.00130088908164576,0.0214934278280613,0.0336862825103491,0,0.0185095452154901,0,0,0.0171833558206605,0,0
"TF",0.00178874897259597,0.000156207238179702,0,0.000765534414200327,0,0,0,0,0,0,0,0,0,0,0,0.00377306577247712,0,0,0,0,0.00234446460681964,0.0019059575482578,0,0,0,0,0,0,0,0,0,0,0.00355753674653144,0,0,0,0,0,0,0,0,0,0,0
"TFPI",0.277152770759837,0.0419350858154603,0,0.0276687668500521,0,0.000812821494160887,0.00845524825926651,0.0107656607681791,0,0,0.00346412619046124,0.00735958378068663,0,0.00576887042905079,0,0.0591642460677312,0,0.00170896412020653,0.0109571754087438,0,0.0352165722492409,0.010914136228446,0.00504106816160847,0.0031798535115465,0.000781634134156038,0.00714681211727105,0,0.10068765047799,0,0,0.00542228641146405,0.00391746326772277,0.00357538896819649,0.0324407535707848,0.00569796316594139,0.010448692547576,0.00189594397317871,0,0.0114496552118107,0,0,0.139415528261219,0.0337227059939863,0
"TFR2",0.00196349000617949,0.00146514965610756,0.00646302152796623,0.00210423612954522,0.00150666724308295,0.00704344654953729,0.00285505087452312,0.00202588628327138,0.00263773011626572,0.00454063505010042,0.00291887091247451,0.000935452421910439,0.00118187266725915,0.00330754132824586,0,0.00553546911537669,0.0090208390265297,0.00187751285835124,0,0.00117522074007978,0.00377632223778483,0.000889991986527787,0.00143306580656189,0.0153242036767348,0.00114381972669719,0.00133760384424724,0.00913492296375547,0.00308684204397645,0,0.00259601218625522,0.00387250077072505,0.00192327110275282,0.00318668118769631,0,0,0.00348426918225652,0,0,0,0,0,0,0,0.0137078513271863
"TFRC",0.0723444442783869,0.0323709457491604,0.052508965715133,0.188501962317494,0.0647929206610952,0.0699628771481714,0.609363575771485,0.331454787508542,0.0582939681107602,0.0658354130095708,0.281429195983675,0.655089693556286,0.0546185527599602,0.0348324289890238,0.0341185132670069,0.0545446841234833,0.030752944573113,0.150180492643433,0.018631044604522,0.072009688987133,0.046911519975239,0.237469475112683,0.378742685079872,0.305637747656523,0.122967914603101,0.0595494216888769,0.0531463116548471,0.187071777695397,0.116642237881912,0.0475868385241319,0.125150911947299,0.103038471785516,0.468165683562534,0.107042130365932,0.0302850920462193,0.241734802832483,0.0760276732698911,0.102184843237443,0.160553916097213,0.0591448881503844,0.00603268040384313,0.246160898793102,0.0816692065621652,0.192474400576148
"TG",0.00293717122180034,0.000432731697422816,0.00104931738981132,0.000362218708387226,0,0,0.000448646240820424,0,0.000666402081338968,0,0,0.000770905421470622,0,0.0012233246041932,0,0.00519850408186888,0.000479273304395965,0,0.000670825122878588,0,0.00293039005179729,0,0.00105473147707496,0.00123222635270217,0,0,0,0.000836100220157827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TGFA",0.0017156922801665,0.00318974549348369,0.000897954249950671,0.0132401556843308,0.00195208765280355,0.000828810840027931,0.00677789462548448,0.0151159292669365,0.00198469979817532,0.00551893269156017,0.0268064846902918,0.00433722892593824,0.000986126291497188,0.00450549764275926,0,0.0195286803580659,0.00638785074169958,0.012661416969412,0.00333028873625426,0.00173967727382332,0.0233201574334913,0.0420181591983591,0.0143729975638641,0.0140424881073491,0.0136891487660367,0.0324029192072857,0.00681132601164281,0.0109156873728908,0,0.0126706914264794,0.0260078372705879,0,0.029033445533079,0.0723846579980976,0.00257248253845958,0.0117185574696581,0.00317281210702356,0,0.0144728552825579,0,0.00320006753233606,0.00719227156074323,0.0259460126570575,0
"TGFB1",0.357497748351736,0.294932010331419,1.68280823897657,0.776042972347076,1.53918446847512,1.60463293113184,0.952702736745756,1.05918171536666,1.44356368972763,0.806188491576453,0.756188749423334,0.738008452989936,1.01892089586285,1.08539487275474,0.972319980302588,0.0754837086245122,1.92861543434018,0.808586309169538,0.0338778014425247,1.77167202531367,0.0973027810707192,0.653378702727636,1.45360827094197,0.852358986508377,1.39524750871806,0.951437216546848,1.98606020004951,0.929386792013927,1.05322083819646,1.90063458731617,1.45573487835154,1.06860241407698,1.14049566910746,1.00398548147298,0.188492973171162,1.42043362372138,0.622353500649842,1.43862171379774,1.16685204553422,0.384770133826049,0.0442100849990118,0.546746573328124,1.23327464835689,0.522199769568841
"TGFB2",0.0823887483262545,0.0373039299083236,0,0.0321164142437164,0,0,0.00373236185544682,0.00336738780395458,0,0,0.0365105373940023,0.0148259119973323,0,0.0122327771391311,0.00311587112546906,0.0988741156479376,0,0.0984561282330827,0.0515681466792377,0,0.111011200186246,0.0387927625580707,0.00622597032723336,0.0382866599069714,0,0.0824625447997529,0,0.0578023008965786,0.00401532973369706,0,0.0229453921929519,0,0.0240085531374538,0.00706203850174071,0.00124092276735264,0,0,0,0.00267904046782787,0,0.0311752784517712,0.00519558692278646,0.0132555226436589,0
"TGFB3",0.11134157697932,0.0158709084187529,0.00205988347995107,0.00503586848750279,0,0.00350830192020386,0.00266493691341452,0,0.00406342057116506,0.00164400553576554,0,0.00211654504842175,0,0.00329129144983157,0,0.0105512994912056,0.00357193767106372,0,0.00230942655997879,0.00312846403175308,0.00480751215068582,0.00114130171484819,0.0015023410713451,0,0,0,0.00194919081235259,0.0342533624508152,0,0.00209565195823375,0,0,0.00174921528385154,0,0.00183910770828886,0.00173614087929788,0.00206750587278829,0,0.00655687449516292,0,0,0.00864814821657822,0,0
