"source_group","target_group","n_lr_pairs","total_score","mean_score","max_score","top_ligand","top_receptor"
"Myeloid_Macro-C3/CX3CR1","T_NK_CD56dim cytotoxic NK",155,82.6365010437211,0.533138716411104,6.33094769589832,"C3","IFITM1"
"Myeloid_Interferon-Responsive Myeloid","Myeloid_Macro-C3/CX3CR1",271,82.608675027683,0.304829059142742,14.629108530321,"MIF","CD74"
"Myeloid_Macro-MCEMP1","Myeloid_Monocyte-like",194,82.5798822979826,0.425669496381354,7.72806816420531,"MIF","CD74"
"Myeloid_mDC_LAMP3","Myeloid_Interferon-Responsive Myeloid",257,82.4771700287311,0.32092284057872,7.58789949156568,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","Myeloid_cDC2",254,82.3962949469019,0.324394861995677,13.3104588138375,"MIF","CD74"
"CNV_Subclone_04","Myeloid_Macro-THBS1",373,82.1048897933601,0.220120347971475,10.8776409775882,"MIF","CD74"
"T_NK_CD56bright regulatory","Myeloid_Macro-LYVE1",165,82.0041943676826,0.496995117379894,6.21698457986489,"MIF","CD74"
"B cells","Myeloid_Macro-TIMD4",415,81.8300346450646,0.19718080637365,7.99783599253859,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","Myeloid_Macro-MCEMP1",137,81.7930922425172,0.597029870383337,5.92191945750649,"MIF","CD74"
"Myeloid_Macro-THBS1","T_NK_CD56dim cytotoxic NK",172,81.7282988499733,0.475164528197519,4.99977650057063,"CD14","ITGB2"
"Myeloid_Macro-Inflammatory_M1","Myeloid_Monocyte-like",217,81.6611163870735,0.376318508696191,7.72654487226622,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","T_NK_Th17",139,81.546891148948,0.586668281647108,6.10861910741123,"B2M","CD3D"
"Myeloid_cDC2","Myeloid_Proliferating Myeloid",301,81.335832749158,0.270218713452352,7.71390983056374,"MIF","CD74"
"Myeloid_Macro-LYVE1","Myeloid_Proliferating Myeloid",312,81.1530936418063,0.260106069364764,7.4140796933692,"MIF","CD74"
"T_NK_CD4+ T regulatory","Monocytes",168,80.9751991276932,0.481995232902936,6.53256560251226,"B2M","LILRB2"
"Myeloid_Proliferating Myeloid","Myeloid_cDC2",297,80.8708281147793,0.272292350554813,14.8611583523248,"MIF","CD74"
"Myeloid_Macro-THBS1","T_NK_Th17",160,80.8436161196262,0.505272600747664,5.41977187561656,"B2M","CD3D"
"T_NK_CD8+ T resident memory","T_NK_MAIT",76,80.670118260987,1.06144892448667,6.88425248999479,"B2M","CD3D"
"Myeloid_Macro-THBS1","T_NK_MAIT",144,80.4739048771945,0.558846561647184,5.31919043121704,"B2M","CD3D"
"Myeloid_cDC2-like","Myeloid_cDC2",243,80.3760954591894,0.330765824934936,10.2622027568702,"MIF","CD74"
"T_NK_CD56bright regulatory","Myeloid_Macro-MCEMP1",145,80.3552252754843,0.554173967417133,7.59686886528528,"MIF","CD74"
"DC","T_NK_¦Ã¦ÄT",150,80.2613030691357,0.535075353794238,6.8733618084794,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","Myeloid_Interferon-Responsive Myeloid",160,80.1245774304901,0.500778608940563,7.40220487628171,"MIF","CD74"
"B_Early-PC_MS4A1low","Monocytes",210,79.8446773862669,0.380212749458414,9.65622128688373,"MIF","CD74"
"NK cells","T_NK_¦Ã¦ÄT",112,79.519596038167,0.70999639319792,7.52910590885804,"B2M","CD3D"
"T_NK_CD4+ T naive","Myeloid_Macro-THBS1",135,79.4730348625579,0.588689147130059,8.10476777340912,"MIF","CD74"
"Myeloid_cDC2","Myeloid_Monocyte-like",228,79.3942485833464,0.348220388523449,7.1486622755673,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","DC",318,79.028827856602,0.248518326593088,14.9262805725927,"MIF","CD74"
"Myeloid_Macro-LYVE1","Myeloid_cDC2",276,78.9691306525611,0.286120038596236,11.3920467787482,"MIF","CD74"
"Myeloid_Proliferating Myeloid","T_NK_CD8+ T cytotoxic",143,78.945384287734,0.552065624389748,7.54660616425104,"MIF","CD74"
"B cells","Myeloid_Monocyte-like",343,78.9146481567672,0.230071860515356,7.99036570272165,"MIF","CD74"
"Monocytes","Myeloid_cDC2-like",280,78.8615472129003,0.281648382903216,11.2572536873433,"MIF","CD74"
"T_NK_¦Ã¦ÄT","T_NK_CD8+ T cytotoxic",80,78.834920593285,0.985436507416062,6.64908575420308,"B2M","CD3D"
"Myeloid_Macro-C3/CX3CR1","T_NK_MAIT",126,78.5856914475967,0.623695963869815,5.99525386857633,"B2M","CD3D"
"T_NK_CD4+ T naive","T_NK_¦Ã¦ÄT",80,78.5659864450227,0.982074830562783,7.612887615505,"B2M","CD3D"
"Myeloid_Macro-LYVE1","T_NK_CD8+ T cytotoxic",143,78.3749571293049,0.548076623281852,5.78496564034583,"MIF","CD74"
"Myeloid_Monocyte-like","Myeloid_Macro-MCEMP1",188,78.2534393618025,0.416241698732992,5.66470782002603,"VIM","CD44"
"Myeloid_Macro-MCEMP1","Myeloid_Proliferating Myeloid",259,78.2062312002683,0.301954560618796,9.07787702499239,"TIMP1","CD63"
"B_Bn_TCL1A","T_NK_CD8+ T resident memory",59,78.1198834841686,1.32406582176557,8.09154125863708,"HLA-B","CD8A"
"Monocytes","Myeloid_Macro-TIMD4",261,78.0754461690824,0.299139640494569,6.67062627950699,"MIF","CD74"
"T_NK_CD56bright regulatory","Myeloid_Interferon-Responsive Myeloid",169,78.0100256208522,0.461597784738771,9.49583663921788,"MIF","CD74"
"B_Early-PC_MS4A1low","T_NK_¦Ã¦ÄT",107,77.9836678161053,0.728819325384161,7.5339118998105,"MIF","CD74"
"Macrophages","T_NK_CD8+ T resident memory",143,77.650195163875,0.543008357789336,6.99171681965796,"B2M","CD3D"
"Smooth_muscle_cells","T_NK_CD8+ T cytotoxic",197,77.6074453061375,0.393946422873795,7.49401818997993,"MIF","CD74"
"NK cells","Monocytes",229,77.5439201693128,0.338619738730623,7.3746377985429,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","T_NK_Th17",85,77.4906529001452,0.911654740001708,6.94081429187448,"B2M","CD3D"
"DC","Myeloid_Macro-TIMD4",284,77.4805843401846,0.272818958944312,5.90876473111201,"MIF","CD74"
"Myeloid_Proliferating Myeloid","T_NK_Th17",161,77.4270577679956,0.480913402285687,5.6307039399719,"B2M","CD3D"
"B_Bn_TCL1A","T_NK_CD8+ T CXCL13",61,77.3755021291887,1.26845085457686,8.14794237581429,"B2M","CD3D"
"Myeloid_cDC1","Myeloid_Monocyte-like",164,77.3229128209427,0.471481175737456,7.39931987834034,"MIF","CD74"
"Myeloid_Macro-TIMD4","Myeloid_Proliferating Myeloid",277,77.2139691967837,0.278750791324129,7.34825831350253,"MIF","CD74"
"T_NK_CD8+ T resident memory","Myeloid_Macro-LYVE1",151,77.1404939111803,0.510864198087287,6.48905340894315,"HLA-A","APLP2"
"Myeloid_Macro-LYVE1","T_NK_Th17",157,76.92316548153,0.489956468035223,5.19138736205224,"B2M","CD3D"
"Myeloid_Macro-C3/CX3CR1","T_NK_CD4+ T effector",133,76.9043505737562,0.578228199802678,6.15280063686912,"B2M","CD3D"
"DC","Myeloid_Macro-MCEMP1",272,76.8827888996152,0.282657312130938,6.49333712515569,"MIF","CD74"
"Smooth_muscle_cells","T_NK_CD56dim cytotoxic NK",235,76.7577916040549,0.326628900442787,5.94424938362317,"MIF","CD74"
"Smooth_muscle_cells","Myeloid_Macro-C3/CX3CR1",367,76.6338648671866,0.208811620891517,13.5299348318585,"MIF","CD74"
"Smooth_muscle_cells","B cells",528,76.4379846327648,0.144768910289327,10.3046827871151,"MIF","CD74"
"Myeloid_Macro-LYVE1","T_NK_CD56dim cytotoxic NK",172,76.3570021989267,0.443936059296085,5.70806965044264,"CD14","ITGB2"
"Myeloid_Macro-C3/CX3CR1","Myeloid_Macro-C3/CX3CR1",229,76.2196507768154,0.332836902955526,9.8622569179418,"MIF","CD74"
"Myeloid_cDC2","Myeloid_cDC2",269,76.1561456104147,0.283108347994107,11.8527484558092,"MIF","CD74"
"Myeloid_cDC1","Myeloid_Proliferating Myeloid",221,76.0355352601264,0.344052195747178,7.98438702917822,"MIF","CD74"
"Monocytes","T_NK_CD8+ T cytotoxic",137,76.0169929625697,0.554868561770582,5.6711651210193,"B2M","CD3D"
"CNV_Subclone_02","Myeloid_Interferon-Responsive Myeloid",394,75.982730813245,0.192849570591993,12.6349266794247,"MIF","CD74"
"Myeloid_Macro-MCEMP1","T_NK_CD8+ T cytotoxic",120,75.9640955985056,0.633034129987547,6.50675202319825,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","T_NK_CD4+ T regulatory",149,75.9339396416804,0.509623755984432,6.8570683404263,"MIF","CD74"
"T_NK_¦Ã¦ÄT","T_NK_MAIT",82,75.892690136927,0.925520611425938,6.80053832711087,"B2M","CD3D"
"Monocytes","Myeloid_Monocyte-like",212,75.8616357605275,0.35783790453079,6.66439565517125,"MIF","CD74"
"Myeloid_cDC1","T_NK_CD8+ T cytotoxic",104,75.7748141788835,0.728603982489264,6.22995793588901,"MIF","CD74"
"Smooth_muscle_cells","T_NK_CD56bright regulatory",188,75.4759091360998,0.401467601787765,5.66766103646959,"MIF","CD74"
"DC","Myeloid_cDC2-like",299,75.4595514717145,0.252373081845199,9.97154701370417,"MIF","CD74"
"Macrophages","T_NK_CD8+ T CXCL13",143,75.3550619235871,0.52695847499012,7.50021749730101,"B2M","CD3D"
"Myeloid_Macro-Inflammatory_TNF","T_NK_Th17",140,75.3075828585783,0.537911306132702,5.37081984036514,"B2M","CD3D"
"Myeloid_Macro-Inflammatory_TNF","T_NK_CD8+ T cytotoxic",126,75.3070906430519,0.597675322563904,6.75914946547902,"MIF","CD74"
"B_Classical-Bm_TXNIP","Monocytes",156,75.1551695715896,0.481763907510189,5.66078536001872,"B2M","LILRB2"
"Myeloid_Interferon-Responsive Myeloid","T_NK_CD56bright regulatory",136,75.065116283482,0.551949384437368,6.12810257003995,"MIF","CD74"
"Myeloid_mDC_LAMP3","Myeloid_Macro-MCEMP1",216,75.0197369834705,0.347313597145697,6.07047905208457,"MIF","CD74"
"B_Bm_stress-response","T_NK_CD8+ T resident memory",62,74.8464951300464,1.20720153435559,7.73938955140726,"B2M","CD3D"
"Myeloid_mDC_LAMP3","T_NK_CD8+ T cytotoxic",125,74.8081018266178,0.598464814612942,6.42081628916298,"B2M","CD3D"
"Myeloid_Macro-MCEMP1","Myeloid_cDC2",230,74.7404544112422,0.324958497440183,12.8134250113814,"MIF","CD74"
"Smooth_muscle_cells","T_NK_CD4+ T effector",196,74.7392742744163,0.381322827930696,7.32942289348154,"LGALS1","CD69"
"B_Classical-Bm_TXNIP","T_NK_¦Ã¦ÄT",81,74.6839923528566,0.922024596948848,7.23757757638799,"B2M","CD3D"
"Myeloid_cDC2-like","T_NK_CD8+ T cytotoxic",132,74.5502252394203,0.564774433631972,5.45420098610282,"B2M","CD3D"
"Myeloid_Monocyte-like","Myeloid_Interferon-Responsive Myeloid",221,74.5212586123779,0.337200265214379,4.88208412618382,"MIF","CD74"
"Myeloid_Macro-M2-like","Myeloid_Macro-THBS1",220,74.4963272751734,0.338619669432606,7.16448753900468,"TYROBP","CD44"
"T_NK_CD8+ T CXCL13","T_NK_CD8+ T cytotoxic",70,74.2650209313028,1.06092887044718,6.77472780336036,"B2M","CD3D"
"T_NK_CD4+ T naive","Monocytes",155,74.2530838059557,0.479052153586811,7.26716500070937,"MIF","CD74"
"B_Bm_stress-response","T_NK_CD8+ T CXCL13",64,74.2263985253144,1.15978747695804,8.30226773039315,"B2M","CD3D"
"Myeloid_Macro-LYVE1","T_NK_MAIT",142,74.2223933375104,0.522692910827538,6.15504234020312,"LGALS1","CD69"
"Myeloid_Macro-THBS1","T_NK_CD4+ T effector",151,74.126561863753,0.490904383203662,5.45897121127117,"B2M","CD3D"
"T_NK_CD56bright regulatory","T_NK_Th17",86,74.0036490016146,0.860507546530403,6.4983033625989,"B2M","CD3D"
"Myeloid_cDC2-like","T_NK_Th17",142,73.9264556151437,0.520608842360167,5.68392009947751,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","T_NK_CD4+ T effector",79,73.85405223472,0.934861420692659,6.99101480130322,"B2M","CD3D"
"Monocytes","T_NK_MAIT",138,73.7976428556711,0.534765527939646,5.80034266222041,"B2M","CD3D"
"B cells","T_NK_CD8+ T cytotoxic",204,73.7437126826535,0.361488787660066,6.72759700064375,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","Myeloid_Proliferating Myeloid",291,73.7113887990414,0.253303741577462,8.33748583286324,"MIF","CD74"
"Myeloid_cDC1","T_NK_MAIT",104,73.4766691982493,0.706506434598551,5.98304415196109,"B2M","CD3D"
"Myeloid_Proliferating Myeloid","T_NK_CD56dim cytotoxic NK",173,73.4000913970661,0.42427798495414,5.98596212380106,"MIF","CD74"
"Myeloid_Proliferating Myeloid","T_NK_MAIT",143,73.3529512742274,0.512957701218373,6.86318107256483,"LGALS1","CD69"
"Myeloid_cDC2-like","T_NK_MAIT",129,73.3303573936693,0.568452382896661,5.57843652810637,"B2M","CD3D"
"Myeloid_mDC_LAMP3","T_NK_MAIT",120,73.2921301776122,0.610767751480102,6.56706935057782,"B2M","CD3D"
"T_NK_CD8+ T resident memory","Myeloid_Macro-MCEMP1",131,73.2557934990325,0.559204530526966,7.08513489949664,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","B cells",384,73.1366463251507,0.190460016471747,11.1418365821153,"MIF","CD74"
"CNV_Subclone_02","Myeloid_Macro-LYVE1",373,73.1272950808977,0.196051729439404,8.27216677351947,"MIF","CD74"
"Myeloid_Macro-TIMD4","Myeloid_cDC2",240,72.9606969938269,0.304002904140945,11.290909446875,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","T_NK_CD8+ T cytotoxic",75,72.8815682082825,0.9717542427771,6.64206026136279,"B2M","CD3D"
"Myeloid_Macro-MCEMP1","T_NK_MAIT",121,72.8410583134678,0.601992217466676,6.42164658852463,"LGALS1","CD69"
"T_NK_CD8+ T resident memory","T_NK_CD56dim cytotoxic NK",100,72.8371182292873,0.728371182292873,5.56947232610636,"B2M","CD247"
"Myeloid_Macro-Inflammatory_TNF","T_NK_CD56dim cytotoxic NK",156,72.6562212754257,0.465745008175805,5.36135208448141,"MIF","CD74"
"T_NK_MAIT","T_NK_CD8+ T cytotoxic",76,72.4609055883775,0.953432968268126,6.43230122375599,"B2M","CD3D"
"T_NK_¦Ã¦ÄT","Myeloid_Macro-LYVE1",155,72.3831855327598,0.466988293759741,6.3184627969036,"HLA-A","APLP2"
"Myeloid_Macro-MCEMP1","T_NK_Th17",134,72.288101912471,0.539463447107993,5.43472385829107,"B2M","CD3D"
"Macrophages","Monocytes",358,72.2153846240274,0.201718951463764,5.49221562687917,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","Myeloid_Macro-Inflammatory_TNF",285,71.9733439702866,0.252538049018549,12.5567959386378,"MIF","CD74"
"Myeloid_Macro-THBS1","Myeloid_Macro-C3/CX3CR1",232,71.88869988118,0.309865085694741,11.291740681333,"MIF","CD74"
"B cells","Myeloid_Proliferating Myeloid",477,71.8407782287487,0.150609597963834,8.62216708078192,"MIF","CD74"
"Myeloid_Macro-MCEMP1","T_NK_CD56dim cytotoxic NK",147,71.7777808842236,0.488284223702201,5.16115063011191,"MIF","CD74"
"Myeloid_Macro-TIMD4","T_NK_CD8+ T cytotoxic",118,71.5689413372002,0.606516452010171,5.73360735493795,"MIF","CD74"
"Macrophages","Myeloid_Macro-LYVE1",354,71.5170421185992,0.202025542707907,5.45762060235114,"TYROBP","CD44"
"T_NK_CD4+ T effector","T_NK_CD8+ T cytotoxic",76,71.4511561520367,0.940146791474168,6.55036950452201,"B2M","CD3D"
"Myeloid_Macro-Inflammatory_M1","T_NK_CD8+ T cytotoxic",134,71.4068603689885,0.532887017679019,6.50546946684704,"MIF","CD74"
"Myeloid_mDC_LAMP3","Myeloid_cDC2-like",246,71.2781478580149,0.289748568528516,9.32218150649559,"MIF","CD74"
"T_NK_CD8+ T CXCL13","T_NK_MAIT",72,71.2723293996617,0.989893463884191,6.92904224514963,"B2M","CD3D"
"T_NK_CD8+ T resident memory","Myeloid_Interferon-Responsive Myeloid",156,70.990751860239,0.455068922181019,8.85618598471293,"MIF","CD74"
"Myeloid_cDC1","Myeloid_cDC2",194,70.9901467954084,0.365928591728909,12.2683481022436,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","Myeloid_Macro-Inflammatory_M1",264,70.9771107057522,0.268852692067243,12.7759554164394,"MIF","CD74"
"T_NK_CD56bright regulatory","T_NK_CD4+ T effector",81,70.9559290028902,0.875999123492472,6.54530334350991,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","Myeloid_Monocyte-like",126,70.9241030018727,0.562889706364069,5.56676111311535,"HLA-A","APLP2"
